,date,4. close,0
0,2018-01-03,29.8,28.81216999025
1,2018-01-04,30.19,28.608208325750002
2,2018-01-05,30.33,28.9969284185
3,2018-01-08,30.12,29.225015900375
4,2018-01-09,30.27,28.962390871774996
5,2018-01-10,30.55,29.1227093045
6,2018-01-11,30.66,29.400033186499996
7,2018-01-12,31.19,29.571959143999997
8,2018-01-16,31.24,30.036303736249998
9,2018-01-17,31.18,29.929260176000003
10,2018-01-18,31.48,29.84889061475
11,2018-01-19,31.72,30.15747534725
12,2018-01-22,31.94,30.53469592175
13,2018-01-23,31.92,30.71968979675
14,2018-01-24,32.09,30.63436339625
15,2018-01-25,32.09,30.822719550500004
16,2018-01-26,32.2,30.840446573
17,2018-01-29,32.28,31.02769650125
18,2018-01-30,31.88,30.952262601500003
19,2018-01-31,32.0,30.3967776935
20,2018-02-01,32.5,30.465097115000003
21,2018-02-02,31.95,31.0812625055
22,2018-02-05,30.26,30.322648094
23,2018-02-06,31.2,29.257766045
24,2018-02-07,31.25,30.023027778499998
25,2018-02-08,29.74,29.999929082
26,2018-02-09,30.33,28.6971611045
27,2018-02-12,31.12,29.3216162138
28,2018-02-13,31.18,29.97242915075
29,2018-02-14,32.0,29.92872824075
30,2018-02-15,32.21,30.530003181499996
31,2018-02-16,31.97,30.943892407249997
32,2018-02-20,31.93,30.74198124725
33,2018-02-21,31.87,30.82819711325
34,2018-02-22,31.69,30.73317877775
35,2018-02-23,32.03,30.55630470125
36,2018-02-26,32.42,30.952612657249997
37,2018-02-27,32.33,31.215583007750002
38,2018-02-28,32.1,31.041394768249997
39,2018-03-01,31.48,30.8614225115
40,2018-03-02,31.63,30.369529403750004
41,2018-03-05,32.13,30.52401486125
42,2018-03-06,32.11,30.890097185000002
43,2018-03-07,32.18,30.925625975
44,2018-03-08,32.2,30.96238681175
45,2018-03-09,32.72,31.02305732825
46,2018-03-12,32.84,31.545750358999996
47,2018-03-13,32.36,31.58891185925
48,2018-03-14,32.14,31.053988055
49,2018-03-15,32.1,30.877540025000002
50,2018-03-16,32.17,30.808022192000003
51,2018-03-19,31.98,30.888535014500004
52,2018-03-20,31.98,30.708012136249998
53,2018-03-21,31.87,30.68910165125
54,2018-03-22,30.55,30.5768832455
55,2018-03-23,29.17,29.672892798800003
56,2018-03-26,30.44,29.112407574875
57,2018-03-27,29.52,29.82089362925
58,2018-03-28,29.39,29.234321029999997
59,2018-03-29,29.99,29.166851209999997
60,2018-04-02,29.31,29.493030292625
61,2018-04-03,29.59,29.17193760725
62,2018-04-04,29.88,29.1991435415
63,2018-04-05,30.32,29.42198081
64,2018-04-06,29.63,29.67248494025
65,2018-04-09,29.87,29.193666601625004
66,2018-04-10,30.48,29.40087157625
67,2018-04-11,29.9,29.729649916249997
68,2018-04-12,30.65,29.287441554049998
69,2018-04-13,29.8,29.77617867875
70,2018-04-16,29.93,29.226224900749997
71,2018-04-17,30.04,29.3814316475
72,2018-04-18,29.53,29.266465117250004
73,2018-04-19,30.18,28.815148204775
74,2018-04-20,30.26,29.16426378725
75,2018-04-23,30.32,29.190139260499997
76,2018-04-24,30.19,29.24688441875
77,2018-04-25,30.14,29.1365620445
78,2018-04-26,30.07,29.121684052250004
79,2018-04-27,30.15,29.012442988999997
80,2018-04-30,29.92,29.17030368155
81,2018-05-01,29.95,28.841713449800004
82,2018-05-02,29.58,28.969619087
83,2018-05-03,29.2,28.58943985625
84,2018-05-04,29.3,28.572945503375
85,2018-05-07,29.64,28.571767646749997
86,2018-05-08,29.93,28.8881794265
87,2018-05-09,30.72,29.1416795855
88,2018-05-10,30.89,29.69978928875
89,2018-05-11,30.92,29.883799021250002
90,2018-05-14,31.12,29.905316861
91,2018-05-15,31.22,29.948614148
92,2018-05-16,31.06,30.046405523
93,2018-05-17,30.81,29.862610059499996
94,2018-05-18,30.26,29.692834266499997
95,2018-05-21,30.55,29.364187353125
96,2018-05-22,30.89,29.56159126505
97,2018-05-23,30.44,29.642224427000002
98,2018-05-24,30.21,29.387103547249996
99,2018-05-25,30.16,29.290047787625003
100,2018-05-29,28.96,29.195637253549997
101,2018-05-30,29.49,28.332144644449997
102,2018-05-31,29.04,28.611121636700002
103,2018-06-01,29.4,28.260398662999997
104,2018-06-04,29.4,28.420017856250002
105,2018-06-05,29.12,28.4280342575
106,2018-06-06,30.04,28.40721652925
107,2018-06-07,30.09,29.122404967775
108,2018-06-08,30.01,29.231356145000003
109,2018-06-11,30.06,29.20899368675
110,2018-06-12,29.9,29.27100961325
111,2018-06-13,29.84,29.171675999750004
112,2018-06-14,29.5,29.050962201875002
113,2018-06-15,29.28,28.828352282750004
114,2018-06-18,29.4,28.54700911295
115,2018-06-19,29.26,28.72682614925
116,2018-06-20,29.24,28.54646845745
117,2018-06-21,29.29,28.31952569525
118,2018-06-22,28.99,28.461941081000003
119,2018-06-25,28.48,28.024792457
120,2018-06-26,28.54,28.010469570949997
121,2018-06-27,28.24,28.1555389025
122,2018-06-28,28.67,27.7698248045
123,2018-06-29,28.19,28.236831190775
124,2018-07-02,28.28,27.6878644205
125,2018-07-03,27.78,28.059072258049998
126,2018-07-05,27.92,27.462114588499997
127,2018-07-06,28.03,27.444528958625003
128,2018-07-09,29.05,27.543220388
129,2018-07-10,28.83,28.442115592625004
130,2018-07-11,28.68,28.33269701
131,2018-07-12,28.77,28.235817524
132,2018-07-13,28.55,28.27803225425
133,2018-07-16,29.78,28.14332432375
134,2018-07-17,30.01,28.679169609275
135,2018-07-18,30.13,28.922853631999995
136,2018-07-19,29.67,29.05239792875
137,2018-07-20,30.13,28.7249911595
138,2018-07-23,30.75,29.046270956525
139,2018-07-24,30.83,29.367321037249997
140,2018-07-25,31.07,29.581801814749998
141,2018-07-26,30.94,29.962262584999998
142,2018-07-27,31.06,29.85151416425
143,2018-07-30,31.31,29.99429455475
144,2018-07-31,30.88,30.14171910125
145,2018-08-01,31.25,29.8434653735
146,2018-08-02,31.28,30.07618517675
147,2018-08-03,31.51,30.193496208499997
148,2018-08-06,31.52,30.3445458875
149,2018-08-07,31.51,30.294788141
150,2018-08-08,31.8,30.2940880295
151,2018-08-09,31.6,30.53417519825
152,2018-08-10,31.19,30.319781623249998
153,2018-08-13,30.48,30.092447197250003
154,2018-08-14,30.79,29.44338354245
155,2018-08-15,30.36,29.7281567603
156,2018-08-16,30.72,29.314539232625002
157,2018-08-17,30.74,29.550718483624998
158,2018-08-20,30.87,29.475560891225
159,2018-08-21,31.02,29.64950832725
160,2018-08-22,30.98,29.982047586500006
161,2018-08-23,30.84,30.00745216625
162,2018-08-24,30.89,29.853885449375
163,2018-08-27,31.31,29.92047639275
164,2018-08-28,31.27,30.299525728249996
165,2018-08-29,31.14,30.297008067499995
166,2018-08-30,31.01,30.213823111250004
167,2018-08-31,30.93,30.056097458
168,2018-09-04,31.14,30.054007089499997
169,2018-09-05,31.18,30.20707363775
170,2018-09-06,30.85,30.23512792775
171,2018-09-07,30.86,29.921770727000002
172,2018-09-10,30.82,29.93254771025
173,2018-09-11,30.85,29.8061427035
174,2018-09-12,30.43,29.82186481595
175,2018-09-13,30.14,29.383115901500002
176,2018-09-14,30.37,29.250206086549998
177,2018-09-17,30.28,29.6616406865
178,2018-09-18,30.21,29.420045288225
179,2018-09-19,31.0,29.3368268213
180,2018-09-20,31.19,30.22437212225
181,2018-09-21,31.03,30.465227918750003
182,2018-09-24,30.74,30.371023058
183,2018-09-25,30.67,30.10532576075
184,2018-09-26,30.13,30.032149159999996
185,2018-09-27,29.94,29.576513606
186,2018-09-28,29.46,29.21269157105
187,2018-10-01,29.65,28.813759567250003
188,2018-10-02,29.58,28.8849006125
189,2018-10-03,30.0,28.797424047499998
190,2018-10-04,30.43,29.1844740878
191,2018-10-05,30.23,29.62436660075
192,2018-10-08,30.27,29.505826013750003
193,2018-10-09,29.98,29.566168275125
194,2018-10-10,29.24,29.226233621
195,2018-10-11,28.36,28.825556819750002
196,2018-10-12,28.46,28.2768699695
197,2018-10-15,27.92,28.385362337
198,2018-10-16,28.53,27.895081229749998
199,2018-10-17,28.9,28.28838194525
200,2018-10-18,28.25,28.47453436775
