,date,4. close,0
0,2018-01-03,143.42,142.912338483
1,2018-01-04,144.0,143.7359386802
2,2018-01-05,144.26,144.31006314650003
3,2018-01-08,143.53,144.3391157547
4,2018-01-09,145.85,143.95667571925003
5,2018-01-10,145.29,145.464774556
6,2018-01-11,144.5,144.7334894575
7,2018-01-12,145.64,144.03090374400003
8,2018-01-16,145.67,145.0112327365
9,2018-01-17,147.54,145.32302490125
10,2018-01-18,147.69,146.624154327
11,2018-01-19,148.2,146.8408858365
12,2018-01-22,149.79,147.557837396
13,2018-01-23,153.29,148.8449105845
14,2018-01-24,154.98,151.14128514465
15,2018-01-25,154.81,152.23161570300002
16,2018-01-26,155.8,152.8015456438
17,2018-01-29,154.12,153.66468960900002
18,2018-01-30,153.06,152.696448819
19,2018-01-31,156.15,151.94856115320002
20,2018-02-01,155.48,154.0762538665
21,2018-02-02,153.25,153.921939481
22,2018-02-05,147.35,152.78796916550002
23,2018-02-06,145.88,149.69713909130002
24,2018-02-07,147.52,149.1875457037
25,2018-02-08,140.39,149.2427174445
26,2018-02-09,144.52,145.39892481325
27,2018-02-12,144.61,147.06831096300002
28,2018-02-13,145.12,146.4499043687
29,2018-02-14,147.29,146.4093504685
30,2018-02-15,147.07,147.6224697033
31,2018-02-16,147.0,146.8198109035
32,2018-02-20,145.44,147.148378478
33,2018-02-21,143.72,145.77337102
34,2018-02-22,143.07,144.59533611030002
35,2018-02-23,144.01,144.07037212900002
36,2018-02-26,146.14,144.70573236
37,2018-02-27,144.19,145.4957300465
38,2018-02-28,141.92,144.527430027
39,2018-03-01,139.81,142.98776725125
40,2018-03-02,139.86,141.55454527150002
41,2018-03-05,141.56,141.6391788425
42,2018-03-06,141.93,142.529888217
43,2018-03-07,140.64,143.87515708150002
44,2018-03-08,141.91,143.30553082650002
45,2018-03-09,144.0,143.5715143575
46,2018-03-12,143.09,145.411694155
47,2018-03-13,141.94,144.00660134170002
48,2018-03-14,140.76,143.34250349575
49,2018-03-15,141.06,142.35629732150002
50,2018-03-16,140.98,142.6923224285
51,2018-03-19,140.3,142.60160114180002
52,2018-03-20,141.32,141.86505700215002
53,2018-03-21,140.26,142.67214670700002
54,2018-03-22,137.64,141.9775731295
55,2018-03-23,134.57,140.796768433
56,2018-03-26,137.02,139.31809858100002
57,2018-03-27,136.7,139.47921897450001
58,2018-03-28,138.26,139.46298201475
59,2018-03-29,136.77,140.68616272625002
60,2018-04-02,133.3,139.6112684525
61,2018-04-03,135.08,137.75165599450003
62,2018-04-04,136.18,138.3349804175
63,2018-04-05,135.77,138.8205007825
64,2018-04-06,134.13,138.86116991100002
65,2018-04-09,134.16,138.16233880935002
66,2018-04-10,135.18,137.1897974192
67,2018-04-11,134.06,137.358226733
68,2018-04-12,134.78,136.929372846
69,2018-04-13,134.0,137.00614181630002
70,2018-04-16,135.79,135.95233109075
71,2018-04-17,136.35,136.98000114570002
72,2018-04-18,136.51,137.47123392675002
73,2018-04-19,137.62,137.02261084800003
74,2018-04-20,137.68,138.5089643815
75,2018-04-23,138.29,138.65875794080003
76,2018-04-24,136.1,139.50104773750002
77,2018-04-25,137.26,137.556268643
78,2018-04-26,136.4,138.58593311675003
79,2018-04-27,137.31,138.09300906425
80,2018-04-30,135.67,138.61173994835
81,2018-05-01,135.93,138.01735037785
82,2018-05-02,132.72,138.52631862500002
83,2018-05-03,130.19,136.47295893420002
84,2018-05-04,132.75,134.841026828
85,2018-05-07,132.71,136.1434458415
86,2018-05-08,132.84,135.409274651
87,2018-05-09,134.69,135.85787349950002
88,2018-05-10,135.54,136.58769401400002
89,2018-05-11,136.17,136.7681318397
90,2018-05-14,135.05,136.9961567995
91,2018-05-15,134.48,136.3771546795
92,2018-05-16,134.57,135.84496362229999
93,2018-05-17,134.45,135.95484296
94,2018-05-18,133.54,135.95862826350003
95,2018-05-21,133.89,134.8196589782
96,2018-05-22,135.22,134.89660563700002
97,2018-05-23,133.81,135.9532222255
98,2018-05-24,133.44,134.1678943295
99,2018-05-25,133.48,134.6980931217
100,2018-05-29,129.92,134.3573404237
101,2018-05-30,132.31,132.77525263400003
102,2018-05-31,130.69,134.53443555180002
103,2018-06-01,130.78,133.99902833275002
104,2018-06-04,131.78,133.976071517
105,2018-06-05,130.95,134.4784292135
106,2018-06-06,131.35,133.2457125525
107,2018-06-07,132.23,133.1364179715
108,2018-06-08,133.52,134.0108036958
109,2018-06-11,133.0,134.53193875915
110,2018-06-12,132.32,134.06307965250002
111,2018-06-13,132.72,134.04844727375
112,2018-06-14,130.1,134.07042195670002
113,2018-06-15,130.88,132.112700678
114,2018-06-18,129.44,132.80902421800002
115,2018-06-19,129.65,131.496229273
116,2018-06-20,126.71,131.56102096150002
117,2018-06-21,124.94,129.8189327543
118,2018-06-22,125.38,129.092265403
119,2018-06-25,125.11,128.3724492895
120,2018-06-26,124.57,127.78992177250002
121,2018-06-27,125.2,127.3351684405
122,2018-06-28,126.66,126.9365442134
123,2018-06-29,127.02,128.6185747845
124,2018-07-02,126.81,128.5768449095
125,2018-07-03,127.58,128.57807257550002
126,2018-07-05,128.25,128.965589656
127,2018-07-06,129.19,129.989700018
128,2018-07-09,132.09,130.84825854300001
129,2018-07-10,133.51,131.8901323705
130,2018-07-11,131.85,132.69208903150002
131,2018-07-12,132.52,132.20514715849998
132,2018-07-13,132.14,133.05860656200002
133,2018-07-16,133.37,133.1494053855
134,2018-07-17,133.38,133.89109333800002
