,date,4. close,0
0,2018-01-03,61.56,61.300570537999995
1,2018-01-04,62.33,61.52128835405
2,2018-01-05,62.75,62.172770138
3,2018-01-08,62.04,62.725698982999994
4,2018-01-09,62.26,62.0718068375
5,2018-01-10,63.12,62.3630448185
6,2018-01-11,63.01,63.207227136499995
7,2018-01-12,62.55,63.0193982555
8,2018-01-16,62.5,62.80287238099999
9,2018-01-17,63.88,62.905111835
10,2018-01-18,63.95,64.02141113299999
11,2018-01-19,64.22,63.9619276625
12,2018-01-22,64.73,64.37391997399999
13,2018-01-23,64.49,64.949044982
14,2018-01-24,65.48,64.8497625635
15,2018-01-25,65.65,65.5066466015
16,2018-01-26,65.93,65.886380696
17,2018-01-29,65.82,66.277611791
18,2018-01-30,65.28,66.271050929
19,2018-01-31,65.78,66.002466125
20,2018-02-01,65.51,66.22919929099999
21,2018-02-02,64.07,66.100875182
22,2018-02-05,58.16,64.5317698985
23,2018-02-06,57.28,59.6097240836
24,2018-02-07,57.54,58.81213511749999
25,2018-02-08,55.4,58.57449422795
26,2018-02-09,56.13,56.5534789775
27,2018-02-12,56.5,56.8192945865
28,2018-02-13,58.0,57.47508721309999
29,2018-02-14,59.55,58.63219495655
30,2018-02-15,60.02,59.253701657
31,2018-02-16,59.95,59.904853655
32,2018-02-20,59.95,60.129905939
33,2018-02-21,59.73,60.543952876999995
34,2018-02-22,58.81,60.3508315415
35,2018-02-23,59.17,59.2138322204
36,2018-02-26,59.97,59.57372667875
37,2018-02-27,59.21,60.18572071025
38,2018-02-28,58.41,59.44724011459999
39,2018-03-01,57.31,58.546982759749994
40,2018-03-02,57.41,57.084356122399996
41,2018-03-05,57.59,57.0530611205
42,2018-03-06,57.07,57.3134157995
43,2018-03-07,56.6,57.442886316499994
44,2018-03-08,56.72,56.92077105949999
45,2018-03-09,58.23,57.11913353225
46,2018-03-12,58.02,58.62739882699999
47,2018-03-13,57.56,58.2472026836
48,2018-03-14,56.63,57.9413995115
49,2018-03-15,56.83,56.970196349
50,2018-03-16,55.9,57.046350373399996
51,2018-03-19,55.48,55.81484365549999
52,2018-03-20,54.9,55.450062052099995
53,2018-03-21,54.79,54.87031306939999
54,2018-03-22,52.53,54.6866612189
55,2018-03-23,50.98,53.24817092389999
56,2018-03-26,52.29,52.14036337204999
57,2018-03-27,51.1,52.670856509
58,2018-03-28,51.48,51.80412694054999
59,2018-03-29,52.41,51.951535838
60,2018-04-02,51.35,52.8446438285
61,2018-04-03,52.08,51.8396406077
62,2018-04-04,52.91,52.17203153749999
63,2018-04-05,53.26,52.77055624325
64,2018-04-06,52.23,53.480396778499994
65,2018-04-09,52.25,52.557609989
66,2018-04-10,52.62,52.7954393
67,2018-04-11,51.93,52.9758184655
68,2018-04-12,52.7,52.4978205515
69,2018-04-13,50.89,53.18822985844999
70,2018-04-16,50.8,51.58101270574999
