date,Aroon Up,Aroon Down
2010-01-04,50.0,0.0
2010-01-05,47.5,0.0
2010-01-06,45.0,70.0
2010-01-07,100.0,67.5
2010-01-08,97.5,65.0
2010-01-11,95.0,62.5
2010-01-12,92.5,60.0
2010-01-13,90.0,57.5
2010-01-14,87.5,55.0
2010-01-15,85.0,52.5
2010-01-19,82.5,50.0
2010-01-20,80.0,47.5
2010-01-21,77.5,45.0
2010-01-22,75.0,100.0
2010-01-25,72.5,97.5
2010-01-26,70.0,95.0
2010-01-27,67.5,100.0
2010-01-28,65.0,97.5
2010-01-29,62.5,95.0
2010-02-01,60.0,92.5
2010-02-02,57.5,90.0
2010-02-03,55.0,87.5
2010-02-04,52.5,85.0
2010-02-05,50.0,100.0
2010-02-08,47.5,97.5
2010-02-09,45.0,100.0
2010-02-10,42.5,97.5
2010-02-11,40.0,95.0
2010-02-12,37.5,92.5
2010-02-16,35.0,90.0
2010-02-17,32.5,87.5
2010-02-18,30.0,85.0
2010-02-19,27.5,82.5
2010-02-22,25.0,80.0
2010-02-23,22.5,77.5
2010-02-24,20.0,75.0
2010-02-25,17.5,72.5
2010-02-26,15.0,70.0
2010-03-01,12.5,67.5
2010-03-02,10.0,65.0
2010-03-03,7.5,62.5
2010-03-04,5.0,60.0
2010-03-05,2.5,57.5
2010-03-08,0.0,55.0
2010-03-09,2.5,52.5
2010-03-10,100.0,50.0
2010-03-11,97.5,47.5
2010-03-12,95.0,45.0
2010-03-15,92.5,42.5
2010-03-16,90.0,40.0
2010-03-17,87.5,37.5
2010-03-18,85.0,35.0
2010-03-19,82.5,32.5
2010-03-22,80.0,30.0
2010-03-23,77.5,27.5
2010-03-24,100.0,25.0
2010-03-25,100.0,22.5
2010-03-26,97.5,20.0
2010-03-29,95.0,17.5
2010-03-30,92.5,15.0
2010-03-31,90.0,12.5
2010-04-01,87.5,10.0
2010-04-05,85.0,7.5
2010-04-06,100.0,5.0
2010-04-07,100.0,2.5
2010-04-08,97.5,0.0
2010-04-09,95.0,5.0
2010-04-12,92.5,2.5
2010-04-13,90.0,0.0
2010-04-14,100.0,0.0
2010-04-15,100.0,0.0
2010-04-16,97.5,0.0
2010-04-19,95.0,0.0
2010-04-20,92.5,2.5
2010-04-21,90.0,0.0
2010-04-22,87.5,2.5
2010-04-23,85.0,0.0
2010-04-26,82.5,10.0
2010-04-27,80.0,7.5
2010-04-28,77.5,5.0
2010-04-29,75.0,2.5
2010-04-30,72.5,0.0
2010-05-03,70.0,0.0
2010-05-04,67.5,2.5
2010-05-05,65.0,0.0
