date,Aroon Down,Aroon Up
2010-01-04,0.0,54.5455
2010-01-05,0.0,53.719
2010-01-06,0.0,52.8926
2010-01-07,0.0,52.0661
2010-01-08,0.0,51.2397
2010-01-11,0.8264,50.4132
2010-01-12,0.0,49.5868
2010-01-13,14.876,48.7603
2010-01-14,14.0496,47.9339
2010-01-15,13.2231,47.1074
2010-01-19,12.3967,46.281
2010-01-20,11.5702,45.4545
2010-01-21,100.0,44.6281
2010-01-22,100.0,43.8017
2010-01-25,99.1736,42.9752
2010-01-26,100.0,42.1488
2010-01-27,100.0,41.3223
2010-01-28,99.1736,40.4959
2010-01-29,100.0,39.6694
2010-02-01,99.1736,38.843
2010-02-02,98.3471,38.0165
2010-02-03,97.5207,37.1901
2010-02-04,96.6942,36.3636
2010-02-05,95.8678,35.5372
2010-02-08,95.0413,34.7107
2010-02-09,94.2149,33.8843
2010-02-10,93.3884,33.0579
2010-02-11,92.562,32.2314
2010-02-12,91.7355,31.405
2010-02-16,90.9091,30.5785
2010-02-17,90.0826,29.7521
2010-02-18,89.2562,28.9256
2010-02-19,88.4298,28.0992
2010-02-22,87.6033,27.2727
2010-02-23,86.7769,26.4463
2010-02-24,85.9504,25.6198
2010-02-25,85.124,24.7934
2010-02-26,84.2975,23.9669
2010-03-01,83.4711,23.1405
2010-03-02,82.6446,22.314
2010-03-03,81.8182,21.4876
2010-03-04,80.9917,20.6612
2010-03-05,80.1653,19.8347
2010-03-08,79.3388,19.0083
2010-03-09,78.5124,18.1818
2010-03-10,77.686,17.3554
2010-03-11,76.8595,16.5289
2010-03-12,76.0331,15.7025
2010-03-15,75.2066,14.876
2010-03-16,74.3802,14.0496
2010-03-17,73.5537,13.2231
2010-03-18,72.7273,12.3967
2010-03-19,71.9008,11.5702
2010-03-22,71.0744,10.7438
2010-03-23,70.2479,9.9174
2010-03-24,69.4215,9.0909
2010-03-25,68.595,8.2645
2010-03-26,67.7686,7.438
2010-03-29,66.9421,6.6116
2010-03-30,66.1157,5.7851
2010-03-31,65.2893,4.9587
2010-04-01,64.4628,4.1322
2010-04-05,63.6364,3.3058
2010-04-06,62.8099,2.4793
2010-04-07,61.9835,1.6529
2010-04-08,61.157,0.8264
2010-04-09,60.3306,0.0
2010-04-12,59.5041,0.0
2010-04-13,58.6777,0.0
2010-04-14,57.8512,0.8264
2010-04-15,57.0248,0.0
2010-04-16,56.1983,100.0
2010-04-19,55.3719,99.1736
2010-04-20,54.5455,98.3471
2010-04-21,53.719,97.5207
2010-04-22,52.8926,96.6942
2010-04-23,52.0661,95.8678
2010-04-26,51.2397,95.0413
2010-04-27,50.4132,94.2149
2010-04-28,49.5868,93.3884
2010-04-29,48.7603,92.562
2010-04-30,100.0,91.7355
2010-05-03,99.1736,90.9091
2010-05-04,98.3471,90.0826
2010-05-05,97.5207,89.2562
2010-05-06,100.0,88.4298
2010-05-07,99.1736,87.6033
2010-05-10,98.3471,86.7769
2010-05-11,97.5207,85.9504
2010-05-12,96.6942,85.124
2010-05-13,95.8678,84.2975
2010-05-14,95.0413,83.4711
2010-05-17,100.0,82.6446
2010-05-18,100.0,81.8182
2010-05-19,100.0,80.9917
2010-05-20,100.0,80.1653
2010-05-21,99.1736,79.3388
2010-05-24,98.3471,78.5124
2010-05-25,100.0,77.686
2010-05-26,99.1736,76.8595
2010-05-27,98.3471,76.0331
2010-05-28,97.5207,75.2066
2010-06-01,96.6942,74.3802
2010-06-02,95.8678,73.5537
2010-06-03,95.0413,72.7273
2010-06-04,94.2149,71.9008
2010-06-07,93.3884,71.0744
2010-06-08,92.562,70.2479
2010-06-09,91.7355,69.4215
2010-06-10,100.0,68.595
2010-06-11,99.1736,67.7686
2010-06-14,98.3471,66.9421
2010-06-15,97.5207,66.1157
2010-06-16,96.6942,65.2893
2010-06-17,95.8678,64.4628
2010-06-18,95.0413,63.6364
2010-06-21,94.2149,62.8099
2010-06-22,93.3884,61.9835
2010-06-23,92.562,61.157
2010-06-24,91.7355,60.3306
2010-06-25,90.9091,59.5041
2010-06-28,90.0826,58.6777
2010-06-29,89.2562,57.8512
2010-06-30,100.0,57.0248
2010-07-01,100.0,56.1983
2010-07-02,99.1736,55.3719
2010-07-06,98.3471,54.5455
2010-07-07,97.5207,53.719
2010-07-08,96.6942,52.8926
2010-07-09,95.8678,52.0661
2010-07-12,95.0413,51.2397
2010-07-13,94.2149,50.4132
2010-07-14,93.3884,49.5868
2010-07-15,92.562,48.7603
2010-07-16,91.7355,47.9339
2010-07-19,90.9091,47.1074
2010-07-20,90.0826,46.281
2010-07-21,89.2562,45.4545
2010-07-22,88.4298,44.6281
2010-07-23,87.6033,43.8017
2010-07-26,86.7769,42.9752
2010-07-27,85.9504,42.1488
2010-07-28,85.124,41.3223
2010-07-29,84.2975,40.4959
2010-07-30,83.4711,39.6694
2010-08-02,82.6446,38.843
2010-08-03,81.8182,38.0165
2010-08-04,80.9917,37.1901
2010-08-05,80.1653,36.3636
2010-08-06,79.3388,35.5372
2010-08-09,78.5124,34.7107
2010-08-10,77.686,33.8843
2010-08-11,76.8595,33.0579
2010-08-12,76.0331,32.2314
2010-08-13,75.2066,31.405
2010-08-16,74.3802,30.5785
2010-08-17,73.5537,29.7521
2010-08-18,72.7273,28.9256
2010-08-19,71.9008,28.0992
2010-08-20,71.0744,27.2727
2010-08-23,70.2479,26.4463
2010-08-24,69.4215,25.6198
2010-08-25,68.595,24.7934
2010-08-26,67.7686,23.9669
2010-08-27,66.9421,23.1405
2010-08-30,66.1157,22.314
2010-08-31,65.2893,21.4876
2010-09-01,64.4628,20.6612
2010-09-02,63.6364,19.8347
2010-09-03,62.8099,19.0083
2010-09-07,61.9835,18.1818
2010-09-08,61.157,17.3554
2010-09-09,60.3306,16.5289
2010-09-10,59.5041,15.7025
2010-09-13,58.6777,14.876
2010-09-14,57.8512,14.0496
2010-09-15,57.0248,13.2231
2010-09-16,56.1983,12.3967
2010-09-17,55.3719,11.5702
2010-09-20,54.5455,10.7438
2010-09-21,53.719,9.9174
2010-09-22,52.8926,9.0909
2010-09-23,52.0661,8.2645
2010-09-24,51.2397,7.438
2010-09-27,50.4132,6.6116
2010-09-28,49.5868,5.7851
2010-09-29,48.7603,4.9587
2010-09-30,47.9339,4.1322
2010-10-01,47.1074,3.3058
2010-10-04,46.281,2.4793
2010-10-05,45.4545,1.6529
2010-10-06,44.6281,0.8264
2010-10-07,43.8017,0.0
2010-10-08,42.9752,0.8264
2010-10-11,42.1488,0.0
2010-10-12,41.3223,0.0
2010-10-13,40.4959,0.0
2010-10-14,39.6694,3.3058
2010-10-15,38.843,2.4793
2010-10-18,38.0165,1.6529
2010-10-19,37.1901,0.8264
2010-10-20,36.3636,0.0
2010-10-21,35.5372,100.0
2010-10-22,34.7107,99.1736
2010-10-25,33.8843,98.3471
2010-10-26,33.0579,97.5207
2010-10-27,32.2314,96.6942
2010-10-28,31.405,100.0
2010-10-29,30.5785,99.1736
2010-11-01,29.7521,98.3471
2010-11-02,28.9256,97.5207
2010-11-03,28.0992,96.6942
2010-11-04,27.2727,100.0
2010-11-05,26.4463,100.0
2010-11-08,25.6198,100.0
2010-11-09,24.7934,99.1736
2010-11-10,23.9669,98.3471
2010-11-11,23.1405,97.5207
2010-11-12,22.314,96.6942
2010-11-15,21.4876,95.8678
2010-11-16,20.6612,95.0413
2010-11-17,19.8347,94.2149
2010-11-18,19.0083,93.3884
2010-11-19,18.1818,92.562
2010-11-22,17.3554,91.7355
2010-11-23,16.5289,90.9091
2010-11-24,15.7025,90.0826
2010-11-26,14.876,89.2562
2010-11-29,14.0496,88.4298
2010-11-30,13.2231,87.6033
2010-12-01,12.3967,86.7769
2010-12-02,11.5702,85.9504
2010-12-03,10.7438,85.124
2010-12-06,9.9174,84.2975
2010-12-07,9.0909,83.4711
2010-12-08,8.2645,82.6446
2010-12-09,7.438,81.8182
2010-12-10,6.6116,80.9917
2010-12-13,5.7851,80.1653
2010-12-14,4.9587,79.3388
2010-12-15,4.1322,78.5124
2010-12-16,3.3058,77.686
2010-12-17,2.4793,76.8595
2010-12-20,1.6529,76.0331
2010-12-21,0.8264,75.2066
2010-12-22,0.0,74.3802
2010-12-23,0.0,73.5537
2010-12-27,0.0,72.7273
2010-12-28,0.0,71.9008
2010-12-29,0.0,71.0744
2010-12-30,0.0,70.2479
2010-12-31,29.7521,69.4215
2011-01-03,28.9256,100.0
2011-01-04,28.0992,100.0
2011-01-05,27.2727,100.0
2011-01-06,26.4463,100.0
2011-01-07,25.6198,99.1736
2011-01-10,24.7934,98.3471
2011-01-11,23.9669,97.5207
2011-01-12,23.1405,96.6942
2011-01-13,22.314,95.8678
2011-01-14,21.4876,100.0
2011-01-18,20.6612,100.0
2011-01-19,19.8347,99.1736
2011-01-20,19.0083,98.3471
2011-01-21,18.1818,97.5207
2011-01-24,17.3554,96.6942
2011-01-25,16.5289,95.8678
2011-01-26,15.7025,95.0413
2011-01-27,14.876,94.2149
2011-01-28,14.0496,93.3884
2011-01-31,13.2231,92.562
2011-02-01,12.3967,91.7355
2011-02-02,11.5702,90.9091
2011-02-03,10.7438,90.0826
2011-02-04,9.9174,89.2562
2011-02-07,9.0909,88.4298
2011-02-08,8.2645,87.6033
2011-02-09,7.438,86.7769
2011-02-10,6.6116,85.9504
2011-02-11,5.7851,85.124
2011-02-14,4.9587,84.2975
2011-02-15,4.1322,83.4711
2011-02-16,3.3058,82.6446
2011-02-17,2.4793,81.8182
2011-02-18,1.6529,80.9917
2011-02-22,0.8264,80.1653
2011-02-23,0.0,79.3388
2011-02-24,0.0,78.5124
2011-02-25,0.0,77.686
2011-02-28,0.0,76.8595
2011-03-01,13.2231,76.0331
2011-03-02,12.3967,75.2066
2011-03-03,11.5702,74.3802
2011-03-04,10.7438,73.5537
2011-03-07,9.9174,72.7273
2011-03-08,9.0909,71.9008
2011-03-09,8.2645,71.0744
2011-03-10,7.438,70.2479
2011-03-11,6.6116,69.4215
2011-03-14,5.7851,68.595
2011-03-15,4.9587,67.7686
2011-03-16,4.1322,66.9421
2011-03-17,3.3058,66.1157
2011-03-18,2.4793,65.2893
2011-03-21,1.6529,64.4628
2011-03-22,0.8264,63.6364
2011-03-23,0.0,62.8099
2011-03-24,0.0,61.9835
2011-03-25,0.8264,61.157
2011-03-28,0.0,60.3306
2011-03-29,0.0,59.5041
2011-03-30,0.0,58.6777
2011-03-31,0.0,57.8512
2011-04-01,3.3058,57.0248
2011-04-04,2.4793,56.1983
2011-04-05,1.6529,55.3719
2011-04-06,0.8264,54.5455
2011-04-07,0.0,53.719
2011-04-08,0.0,52.8926
2011-04-11,0.0,52.0661
2011-04-12,84.2975,51.2397
2011-04-13,83.4711,50.4132
2011-04-14,82.6446,49.5868
2011-04-15,81.8182,48.7603
2011-04-18,100.0,47.9339
2011-04-19,100.0,47.1074
2011-04-20,99.1736,46.281
2011-04-21,98.3471,45.4545
2011-04-25,97.5207,44.6281
2011-04-26,96.6942,43.8017
2011-04-27,95.8678,42.9752
2011-04-28,95.0413,42.1488
2011-04-29,94.2149,41.3223
2011-05-02,93.3884,40.4959
2011-05-03,92.562,39.6694
2011-05-04,91.7355,38.843
2011-05-05,90.9091,38.0165
2011-05-06,100.0,37.1901
2011-05-09,100.0,36.3636
2011-05-10,100.0,35.5372
2011-05-11,100.0,34.7107
2011-05-12,100.0,33.8843
2011-05-13,100.0,33.0579
2011-05-16,99.1736,32.2314
2011-05-17,100.0,31.405
2011-05-18,99.1736,30.5785
2011-05-19,100.0,29.7521
2011-05-20,100.0,28.9256
2011-05-23,100.0,28.0992
2011-05-24,99.1736,27.2727
2011-05-25,98.3471,26.4463
2011-05-26,97.5207,25.6198
2011-05-27,96.6942,24.7934
2011-05-31,95.8678,23.9669
2011-06-01,95.0413,23.1405
2011-06-02,100.0,22.314
2011-06-03,99.1736,21.4876
2011-06-06,98.3471,20.6612
2011-06-07,97.5207,19.8347
2011-06-08,100.0,19.0083
2011-06-09,99.1736,18.1818
2011-06-10,98.3471,17.3554
2011-06-13,97.5207,16.5289
2011-06-14,96.6942,15.7025
2011-06-15,95.8678,14.876
2011-06-16,95.0413,14.0496
2011-06-17,94.2149,13.2231
2011-06-20,93.3884,12.3967
2011-06-21,92.562,11.5702
2011-06-22,91.7355,10.7438
2011-06-23,90.9091,9.9174
2011-06-24,100.0,9.0909
2011-06-27,100.0,8.2645
2011-06-28,100.0,7.438
2011-06-29,99.1736,6.6116
2011-06-30,98.3471,5.7851
2011-07-01,97.5207,4.9587
2011-07-05,96.6942,4.1322
2011-07-06,95.8678,3.3058
2011-07-07,95.0413,2.4793
2011-07-08,94.2149,1.6529
2011-07-11,93.3884,0.8264
2011-07-12,92.562,0.0
2011-07-13,91.7355,0.0
2011-07-14,90.9091,15.7025
2011-07-15,90.0826,14.876
2011-07-18,100.0,14.0496
2011-07-19,100.0,13.2231
2011-07-20,99.1736,12.3967
2011-07-21,98.3471,11.5702
2011-07-22,97.5207,10.7438
2011-07-25,96.6942,9.9174
2011-07-26,95.8678,9.0909
2011-07-27,95.0413,8.2645
2011-07-28,94.2149,7.438
2011-07-29,93.3884,6.6116
2011-08-01,92.562,5.7851
2011-08-02,91.7355,4.9587
2011-08-03,90.9091,4.1322
2011-08-04,90.0826,3.3058
2011-08-05,100.0,2.4793
2011-08-08,100.0,1.6529
2011-08-09,100.0,0.8264
2011-08-10,100.0,0.0
2011-08-11,99.1736,0.0
2011-08-12,98.3471,0.0
2011-08-15,97.5207,3.3058
2011-08-16,96.6942,2.4793
2011-08-17,95.8678,1.6529
2011-08-18,95.0413,0.8264
2011-08-19,94.2149,0.0
2011-08-22,100.0,1.6529
2011-08-23,100.0,0.8264
2011-08-24,99.1736,0.0
2011-08-25,98.3471,19.8347
2011-08-26,97.5207,19.0083
2011-08-29,96.6942,18.1818
2011-08-30,95.8678,17.3554
2011-08-31,95.0413,16.5289
2011-09-01,94.2149,15.7025
