date,Aroon Down,Aroon Up
2010-01-04,0.0,58.6777
2010-01-05,0.0,57.8512
2010-01-06,0.0,57.0248
2010-01-07,0.0,56.1983
2010-01-08,0.0,55.3719
2010-01-11,0.8264,54.5455
2010-01-12,0.0,53.719
2010-01-13,0.0,52.8926
2010-01-14,0.0,52.0661
2010-01-15,0.0,51.2397
2010-01-19,1.6529,50.4132
2010-01-20,0.8264,49.5868
2010-01-21,0.0,100.0
2010-01-22,0.0,100.0
2010-01-25,0.0,99.1736
2010-01-26,0.0,98.3471
2010-01-27,0.0,97.5207
2010-01-28,16.5289,96.6942
2010-01-29,15.7025,95.8678
2010-02-01,14.876,95.0413
2010-02-02,14.0496,94.2149
2010-02-03,13.2231,93.3884
2010-02-04,12.3967,92.562
2010-02-05,11.5702,91.7355
2010-02-08,10.7438,90.9091
2010-02-09,9.9174,90.0826
2010-02-10,9.0909,89.2562
2010-02-11,8.2645,88.4298
2010-02-12,7.438,87.6033
2010-02-16,6.6116,86.7769
2010-02-17,5.7851,85.9504
2010-02-18,4.9587,85.124
2010-02-19,4.1322,84.2975
2010-02-22,3.3058,83.4711
2010-02-23,2.4793,82.6446
2010-02-24,1.6529,81.8182
2010-02-25,0.8264,80.9917
2010-02-26,0.0,80.1653
2010-03-01,16.5289,79.3388
2010-03-02,15.7025,78.5124
2010-03-03,14.876,77.686
2010-03-04,14.0496,76.8595
2010-03-05,13.2231,76.0331
2010-03-08,12.3967,75.2066
2010-03-09,11.5702,74.3802
2010-03-10,10.7438,73.5537
2010-03-11,9.9174,72.7273
2010-03-12,9.0909,71.9008
2010-03-15,8.2645,71.0744
2010-03-16,7.438,70.2479
2010-03-17,6.6116,69.4215
2010-03-18,5.7851,68.595
2010-03-19,4.9587,67.7686
2010-03-22,4.1322,66.9421
2010-03-23,3.3058,66.1157
2010-03-24,2.4793,65.2893
2010-03-25,1.6529,64.4628
2010-03-26,0.8264,63.6364
2010-03-29,0.0,62.8099
2010-03-30,0.0,61.9835
2010-03-31,0.0,61.157
2010-04-01,41.3223,60.3306
2010-04-05,40.4959,59.5041
2010-04-06,39.6694,100.0
2010-04-07,38.843,100.0
2010-04-08,38.0165,100.0
2010-04-09,37.1901,99.1736
2010-04-12,36.3636,100.0
2010-04-13,35.5372,100.0
2010-04-14,34.7107,100.0
2010-04-15,33.8843,100.0
2010-04-16,33.0579,99.1736
2010-04-19,32.2314,98.3471
2010-04-20,31.405,97.5207
2010-04-21,30.5785,96.6942
2010-04-22,29.7521,95.8678
2010-04-23,28.9256,95.0413
2010-04-26,28.0992,94.2149
2010-04-27,27.2727,93.3884
2010-04-28,26.4463,92.562
2010-04-29,25.6198,91.7355
2010-04-30,24.7934,90.9091
2010-05-03,23.9669,90.0826
2010-05-04,23.1405,89.2562
2010-05-05,22.314,88.4298
2010-05-06,21.4876,87.6033
2010-05-07,20.6612,86.7769
2010-05-10,19.8347,85.9504
2010-05-11,19.0083,85.124
2010-05-12,18.1818,84.2975
2010-05-13,17.3554,83.4711
2010-05-14,16.5289,82.6446
2010-05-17,15.7025,81.8182
2010-05-18,14.876,80.9917
2010-05-19,14.0496,80.1653
2010-05-20,13.2231,79.3388
2010-05-21,12.3967,78.5124
2010-05-24,11.5702,77.686
2010-05-25,10.7438,76.8595
2010-05-26,9.9174,76.0331
2010-05-27,9.0909,75.2066
2010-05-28,8.2645,74.3802
2010-06-01,7.438,73.5537
2010-06-02,6.6116,72.7273
2010-06-03,5.7851,71.9008
2010-06-04,4.9587,71.0744
2010-06-07,4.1322,70.2479
2010-06-08,3.3058,69.4215
2010-06-09,2.4793,68.595
2010-06-10,1.6529,67.7686
2010-06-11,0.8264,66.9421
2010-06-14,0.0,66.1157
2010-06-15,0.0,65.2893
2010-06-16,95.0413,64.4628
2010-06-17,94.2149,63.6364
2010-06-18,93.3884,62.8099
2010-06-21,92.562,61.9835
2010-06-22,91.7355,61.157
2010-06-23,90.9091,60.3306
2010-06-24,90.0826,59.5041
2010-06-25,89.2562,58.6777
2010-06-28,88.4298,57.8512
2010-06-29,87.6033,57.0248
2010-06-30,86.7769,56.1983
2010-07-01,100.0,55.3719
2010-07-02,100.0,54.5455
2010-07-06,99.1736,53.719
2010-07-07,98.3471,52.8926
2010-07-08,97.5207,52.0661
2010-07-09,96.6942,51.2397
2010-07-12,95.8678,50.4132
2010-07-13,95.0413,49.5868
2010-07-14,94.2149,48.7603
2010-07-15,93.3884,47.9339
2010-07-16,92.562,47.1074
2010-07-19,91.7355,46.281
2010-07-20,90.9091,45.4545
2010-07-21,90.0826,44.6281
2010-07-22,89.2562,43.8017
2010-07-23,88.4298,42.9752
2010-07-26,87.6033,42.1488
2010-07-27,86.7769,41.3223
2010-07-28,85.9504,40.4959
2010-07-29,85.124,39.6694
2010-07-30,84.2975,38.843
2010-08-02,83.4711,38.0165
2010-08-03,82.6446,37.1901
2010-08-04,81.8182,36.3636
2010-08-05,80.9917,35.5372
2010-08-06,80.1653,34.7107
2010-08-09,79.3388,33.8843
2010-08-10,78.5124,33.0579
2010-08-11,77.686,32.2314
2010-08-12,76.8595,31.405
2010-08-13,76.0331,30.5785
2010-08-16,75.2066,29.7521
2010-08-17,74.3802,28.9256
2010-08-18,73.5537,28.0992
2010-08-19,100.0,27.2727
2010-08-20,100.0,26.4463
2010-08-23,99.1736,25.6198
2010-08-24,100.0,24.7934
2010-08-25,100.0,23.9669
2010-08-26,99.1736,23.1405
2010-08-27,98.3471,22.314
2010-08-30,100.0,21.4876
2010-08-31,100.0,20.6612
2010-09-01,99.1736,19.8347
2010-09-02,98.3471,19.0083
2010-09-03,97.5207,18.1818
2010-09-07,96.6942,17.3554
2010-09-08,95.8678,16.5289
2010-09-09,95.0413,15.7025
2010-09-10,94.2149,14.876
2010-09-13,93.3884,14.0496
2010-09-14,92.562,13.2231
2010-09-15,91.7355,12.3967
2010-09-16,90.9091,11.5702
2010-09-17,90.0826,10.7438
2010-09-20,89.2562,9.9174
2010-09-21,88.4298,9.0909
2010-09-22,87.6033,8.2645
2010-09-23,86.7769,7.438
2010-09-24,85.9504,6.6116
2010-09-27,85.124,5.7851
2010-09-28,84.2975,4.9587
2010-09-29,83.4711,4.1322
2010-09-30,82.6446,3.3058
2010-10-01,81.8182,2.4793
2010-10-04,80.9917,1.6529
2010-10-05,80.1653,0.8264
2010-10-06,79.3388,0.0
2010-10-07,78.5124,2.4793
2010-10-08,77.686,1.6529
2010-10-11,76.8595,0.8264
2010-10-12,76.0331,0.0
2010-10-13,75.2066,0.0
2010-10-14,74.3802,3.3058
2010-10-15,73.5537,2.4793
2010-10-18,72.7273,1.6529
2010-10-19,71.9008,0.8264
2010-10-20,71.0744,0.0
2010-10-21,70.2479,0.0
2010-10-22,69.4215,0.0
2010-10-25,68.595,4.1322
2010-10-26,67.7686,3.3058
2010-10-27,66.9421,2.4793
2010-10-28,66.1157,1.6529
2010-10-29,65.2893,0.8264
2010-11-01,64.4628,0.0
2010-11-02,63.6364,0.0
2010-11-03,62.8099,0.0
2010-11-04,61.9835,0.0
2010-11-05,61.157,100.0
2010-11-08,60.3306,99.1736
2010-11-09,59.5041,98.3471
2010-11-10,58.6777,97.5207
2010-11-11,57.8512,96.6942
2010-11-12,57.0248,95.8678
2010-11-15,56.1983,95.0413
2010-11-16,55.3719,94.2149
2010-11-17,54.5455,93.3884
2010-11-18,53.719,92.562
2010-11-19,52.8926,91.7355
2010-11-22,52.0661,90.9091
2010-11-23,51.2397,90.0826
2010-11-24,50.4132,89.2562
2010-11-26,49.5868,88.4298
2010-11-29,48.7603,87.6033
2010-11-30,47.9339,86.7769
2010-12-01,47.1074,85.9504
2010-12-02,46.281,85.124
2010-12-03,45.4545,84.2975
2010-12-06,44.6281,83.4711
2010-12-07,43.8017,82.6446
2010-12-08,42.9752,81.8182
2010-12-09,42.1488,80.9917
2010-12-10,41.3223,100.0
2010-12-13,40.4959,100.0
