date,Aroon Down,Aroon Up
2010-01-04,0.0,81.8182
2010-01-05,0.0,80.9917
2010-01-06,0.0,80.1653
2010-01-07,0.0,79.3388
2010-01-08,5.7851,100.0
2010-01-11,4.9587,99.1736
2010-01-12,4.1322,98.3471
2010-01-13,3.3058,97.5207
2010-01-14,2.4793,100.0
2010-01-15,1.6529,100.0
2010-01-19,0.8264,100.0
2010-01-20,0.0,100.0
2010-01-21,0.0,99.1736
2010-01-22,0.8264,98.3471
2010-01-25,0.0,97.5207
2010-01-26,1.6529,96.6942
2010-01-27,0.8264,95.8678
2010-01-28,0.0,95.0413
2010-01-29,5.7851,94.2149
2010-02-01,4.9587,93.3884
2010-02-02,4.1322,92.562
2010-02-03,3.3058,91.7355
2010-02-04,2.4793,90.9091
2010-02-05,1.6529,90.0826
2010-02-08,0.8264,89.2562
2010-02-09,0.0,88.4298
2010-02-10,0.0,87.6033
2010-02-11,0.0,86.7769
2010-02-12,0.0,85.9504
2010-02-16,6.6116,85.124
2010-02-17,5.7851,84.2975
2010-02-18,4.9587,83.4711
2010-02-19,4.1322,82.6446
2010-02-22,3.3058,81.8182
2010-02-23,2.4793,80.9917
2010-02-24,1.6529,80.1653
2010-02-25,0.8264,79.3388
2010-02-26,0.0,78.5124
2010-03-01,16.5289,77.686
2010-03-02,15.7025,76.8595
2010-03-03,14.876,76.0331
2010-03-04,14.0496,75.2066
2010-03-05,13.2231,74.3802
2010-03-08,12.3967,73.5537
2010-03-09,11.5702,72.7273
2010-03-10,10.7438,71.9008
2010-03-11,9.9174,71.0744
2010-03-12,9.0909,70.2479
2010-03-15,8.2645,69.4215
2010-03-16,7.438,68.595
2010-03-17,6.6116,67.7686
2010-03-18,5.7851,66.9421
2010-03-19,4.9587,66.1157
2010-03-22,4.1322,65.2893
2010-03-23,3.3058,64.4628
2010-03-24,2.4793,63.6364
2010-03-25,1.6529,62.8099
2010-03-26,0.8264,61.9835
2010-03-29,0.0,61.157
2010-03-30,0.0,60.3306
2010-03-31,0.0,59.5041
2010-04-01,0.0,58.6777
2010-04-05,0.0,57.8512
2010-04-06,3.3058,57.0248
2010-04-07,2.4793,100.0
2010-04-08,1.6529,100.0
2010-04-09,0.8264,100.0
2010-04-12,0.0,100.0
2010-04-13,4.1322,100.0
2010-04-14,3.3058,100.0
2010-04-15,2.4793,100.0
2010-04-16,1.6529,99.1736
2010-04-19,0.8264,98.3471
2010-04-20,0.0,97.5207
2010-04-21,1.6529,96.6942
2010-04-22,0.8264,100.0
2010-04-23,0.0,100.0
2010-04-26,0.8264,99.1736
2010-04-27,0.0,98.3471
2010-04-28,0.0,97.5207
2010-04-29,0.0,96.6942
2010-04-30,0.0,95.8678
2010-05-03,0.0,95.0413
2010-05-04,50.4132,94.2149
2010-05-05,49.5868,93.3884
2010-05-06,48.7603,92.562
2010-05-07,47.9339,91.7355
2010-05-10,47.1074,90.9091
2010-05-11,46.281,90.0826
2010-05-12,45.4545,89.2562
2010-05-13,44.6281,88.4298
2010-05-14,43.8017,87.6033
2010-05-17,42.9752,86.7769
2010-05-18,42.1488,85.9504
2010-05-19,41.3223,85.124
2010-05-20,40.4959,84.2975
2010-05-21,39.6694,83.4711
2010-05-24,38.843,82.6446
2010-05-25,38.0165,81.8182
2010-05-26,37.1901,80.9917
