date,ADX
2010-01-04,7.5295
2010-01-05,7.3918
2010-01-06,7.2724
2010-01-07,7.3264
2010-01-08,7.3791
2010-01-11,7.4269
2010-01-12,7.2849
2010-01-13,7.1798
2010-01-14,7.1476
2010-01-15,7.012
2010-01-19,6.8375
2010-01-20,6.6949
2010-01-21,6.5836
2010-01-22,6.4767
2010-01-25,6.3725
2010-01-26,6.2187
2010-01-27,6.0758
2010-01-28,6.0027
2010-01-29,5.9977
2010-02-01,5.9929
2010-02-02,5.9882
2010-02-03,5.8667
2010-02-04,5.9086
2010-02-05,6.0076
2010-02-08,6.1372
2010-02-09,6.2681
2010-02-10,6.316
2010-02-11,6.3628
2010-02-12,6.4472
2010-02-16,6.4618
2010-02-17,6.4284
2010-02-18,6.396
2010-02-19,6.3801
2010-02-22,6.2364
2010-02-23,6.1326
2010-02-24,6.0314
2010-02-25,5.9588
2010-02-26,5.9087
2010-03-01,5.8414
2010-03-02,5.7382
2010-03-03,5.6834
2010-03-04,5.6528
2010-03-05,5.7508
2010-03-08,5.8605
2010-03-09,5.8924
2010-03-10,6.0313
2010-03-11,6.1668
2010-03-12,6.3303
2010-03-15,6.4382
2010-03-16,6.619
2010-03-17,6.8547
2010-03-18,6.9917
2010-03-19,7.1253
2010-03-22,7.2653
2010-03-23,7.4946
2010-03-24,7.7453
2010-03-25,8.1048
2010-03-26,8.4554
2010-03-29,8.7721
2010-03-30,9.0556
2010-03-31,9.2766
2010-04-01,9.567
2010-04-05,9.875
2010-04-06,10.2775
2010-04-07,10.6852
2010-04-08,11.0272
2010-04-09,11.3987
2010-04-12,11.7689
2010-04-13,11.9866
2010-04-14,12.3825
2010-04-15,12.8341
2010-04-16,12.9358
2010-04-19,13.0357
2010-04-20,13.2273
2010-04-21,13.3095
2010-04-22,13.3897
2010-04-23,13.4787
2010-04-26,13.4357
2010-04-27,13.2116
2010-04-28,12.9931
2010-04-29,12.9042
2010-04-30,12.8832
2010-05-03,12.9033
2010-05-04,12.8269
2010-05-05,12.5712
2010-05-06,12.5516
2010-05-07,12.5326
2010-05-10,12.3036
2010-05-11,11.9973
2010-05-12,11.7186
2010-05-13,11.4497
2010-05-14,11.3246
2010-05-17,11.2825
2010-05-18,11.338
2010-05-19,11.5333
