date,Aroon Up,Aroon Down
2010-01-04,1.6667,60.0
2010-01-05,0.0,100.0
2010-01-06,10.0,100.0
2010-01-07,8.3333,100.0
2010-01-08,6.6667,100.0
2010-01-11,5.0,100.0
2010-01-12,3.3333,98.3333
2010-01-13,1.6667,96.6667
2010-01-14,0.0,95.0
2010-01-15,3.3333,93.3333
2010-01-19,1.6667,91.6667
2010-01-20,0.0,90.0
2010-01-21,0.0,88.3333
2010-01-22,0.0,86.6667
2010-01-25,1.6667,85.0
2010-01-26,0.0,83.3333
2010-01-27,0.0,81.6667
2010-01-28,11.6667,80.0
2010-01-29,10.0,78.3333
2010-02-01,8.3333,76.6667
2010-02-02,6.6667,75.0
2010-02-03,5.0,73.3333
2010-02-04,3.3333,71.6667
2010-02-05,1.6667,70.0
2010-02-08,0.0,68.3333
2010-02-09,0.0,66.6667
2010-02-10,0.0,65.0
2010-02-11,0.0,63.3333
2010-02-12,0.0,61.6667
2010-02-16,1.6667,60.0
2010-02-17,0.0,58.3333
2010-02-18,0.0,56.6667
2010-02-19,45.0,55.0
2010-02-22,43.3333,53.3333
2010-02-23,41.6667,51.6667
2010-02-24,40.0,50.0
2010-02-25,38.3333,48.3333
2010-02-26,36.6667,46.6667
2010-03-01,35.0,45.0
2010-03-02,33.3333,43.3333
2010-03-03,31.6667,41.6667
2010-03-04,100.0,40.0
2010-03-05,100.0,38.3333
2010-03-08,100.0,36.6667
2010-03-09,98.3333,35.0
2010-03-10,96.6667,33.3333
2010-03-11,95.0,31.6667
2010-03-12,93.3333,30.0
2010-03-15,91.6667,28.3333
2010-03-16,90.0,26.6667
2010-03-17,100.0,25.0
2010-03-18,98.3333,23.3333
2010-03-19,100.0,21.6667
2010-03-22,98.3333,20.0
2010-03-23,100.0,18.3333
2010-03-24,100.0,16.6667
2010-03-25,98.3333,15.0
2010-03-26,100.0,13.3333
2010-03-29,98.3333,11.6667
2010-03-30,96.6667,10.0
2010-03-31,95.0,8.3333
2010-04-01,93.3333,6.6667
2010-04-05,91.6667,5.0
2010-04-06,90.0,3.3333
2010-04-07,100.0,1.6667
2010-04-08,98.3333,0.0
2010-04-09,100.0,28.3333
2010-04-12,98.3333,26.6667
2010-04-13,96.6667,25.0
2010-04-14,100.0,23.3333
2010-04-15,98.3333,21.6667
2010-04-16,96.6667,20.0
2010-04-19,95.0,18.3333
2010-04-20,93.3333,16.6667
2010-04-21,91.6667,15.0
2010-04-22,90.0,13.3333
2010-04-23,88.3333,11.6667
2010-04-26,86.6667,10.0
2010-04-27,85.0,8.3333
2010-04-28,83.3333,6.6667
