date,Aroon Up,Aroon Down
2010-01-04,51.2397,0.0
2010-01-05,50.4132,0.0
2010-01-06,49.5868,0.0
2010-01-07,48.7603,1.6529
2010-01-08,47.9339,0.8264
2010-01-11,47.1074,0.0
2010-01-12,46.281,0.0
2010-01-13,45.4545,0.0
2010-01-14,44.6281,0.0
2010-01-15,43.8017,3.3058
2010-01-19,42.9752,2.4793
2010-01-20,42.1488,1.6529
2010-01-21,41.3223,0.8264
2010-01-22,40.4959,0.0
2010-01-25,39.6694,92.562
2010-01-26,38.843,91.7355
2010-01-27,38.0165,90.9091
2010-01-28,37.1901,90.0826
2010-01-29,36.3636,89.2562
2010-02-01,35.5372,88.4298
2010-02-02,34.7107,87.6033
2010-02-03,33.8843,86.7769
2010-02-04,33.0579,85.9504
2010-02-05,32.2314,85.124
2010-02-08,31.405,84.2975
2010-02-09,30.5785,83.4711
2010-02-10,29.7521,82.6446
2010-02-11,28.9256,81.8182
2010-02-12,28.0992,80.9917
2010-02-16,27.2727,80.1653
2010-02-17,26.4463,79.3388
2010-02-18,25.6198,78.5124
2010-02-19,24.7934,77.686
2010-02-22,23.9669,76.8595
2010-02-23,23.1405,76.0331
2010-02-24,22.314,75.2066
2010-02-25,21.4876,74.3802
2010-02-26,20.6612,73.5537
2010-03-01,19.8347,72.7273
2010-03-02,19.0083,71.9008
2010-03-03,18.1818,71.0744
2010-03-04,17.3554,70.2479
2010-03-05,16.5289,69.4215
2010-03-08,15.7025,68.595
2010-03-09,14.876,67.7686
2010-03-10,14.0496,66.9421
2010-03-11,13.2231,66.1157
2010-03-12,12.3967,65.2893
2010-03-15,11.5702,64.4628
2010-03-16,10.7438,63.6364
2010-03-17,9.9174,62.8099
2010-03-18,9.0909,61.9835
2010-03-19,8.2645,61.157
2010-03-22,7.438,60.3306
2010-03-23,6.6116,59.5041
2010-03-24,5.7851,58.6777
2010-03-25,4.9587,57.8512
2010-03-26,4.1322,57.0248
2010-03-29,3.3058,56.1983
2010-03-30,2.4793,55.3719
2010-03-31,1.6529,54.5455
2010-04-01,0.8264,53.719
2010-04-05,0.0,52.8926
2010-04-06,4.9587,52.0661
2010-04-07,4.1322,51.2397
2010-04-08,3.3058,50.4132
2010-04-09,2.4793,49.5868
2010-04-12,1.6529,48.7603
2010-04-13,0.8264,47.9339
2010-04-14,0.0,47.1074
2010-04-15,1.6529,46.281
2010-04-16,0.8264,45.4545
2010-04-19,0.0,44.6281
2010-04-20,0.0,43.8017
2010-04-21,0.0,42.9752
2010-04-22,0.8264,42.1488
2010-04-23,0.0,41.3223
2010-04-26,93.3884,40.4959
2010-04-27,92.562,39.6694
2010-04-28,91.7355,38.843
2010-04-29,100.0,38.0165
2010-04-30,99.1736,37.1901
2010-05-03,98.3471,36.3636
2010-05-04,97.5207,35.5372
2010-05-05,96.6942,34.7107
2010-05-06,95.8678,33.8843
2010-05-07,95.0413,33.0579
2010-05-10,94.2149,32.2314
2010-05-11,93.3884,31.405
2010-05-12,92.562,30.5785
2010-05-13,100.0,29.7521
2010-05-14,99.1736,28.9256
2010-05-17,98.3471,28.0992
2010-05-18,97.5207,27.2727
2010-05-19,96.6942,26.4463
2010-05-20,95.8678,25.6198
2010-05-21,95.0413,24.7934
2010-05-24,94.2149,23.9669
2010-05-25,93.3884,23.1405
2010-05-26,92.562,22.314
2010-05-27,91.7355,21.4876
2010-05-28,90.9091,20.6612
2010-06-01,90.0826,19.8347
2010-06-02,89.2562,19.0083
2010-06-03,88.4298,18.1818
2010-06-04,87.6033,17.3554
2010-06-07,86.7769,16.5289
2010-06-08,85.9504,15.7025
2010-06-09,85.124,14.876
2010-06-10,84.2975,14.0496
2010-06-11,83.4711,13.2231
2010-06-14,82.6446,12.3967
2010-06-15,81.8182,11.5702
2010-06-16,80.9917,10.7438
2010-06-17,80.1653,9.9174
2010-06-18,79.3388,9.0909
2010-06-21,78.5124,8.2645
2010-06-22,77.686,7.438
2010-06-23,76.8595,6.6116
2010-06-24,76.0331,5.7851
2010-06-25,75.2066,4.9587
2010-06-28,74.3802,4.1322
2010-06-29,73.5537,3.3058
2010-06-30,72.7273,2.4793
2010-07-01,71.9008,1.6529
2010-07-02,71.0744,0.8264
2010-07-06,70.2479,0.0
2010-07-07,69.4215,14.0496
2010-07-08,68.595,13.2231
2010-07-09,100.0,12.3967
2010-07-12,99.1736,11.5702
2010-07-13,100.0,10.7438
2010-07-14,99.1736,9.9174
2010-07-15,98.3471,9.0909
2010-07-16,97.5207,8.2645
2010-07-19,96.6942,7.438
2010-07-20,95.8678,6.6116
2010-07-21,95.0413,5.7851
2010-07-22,94.2149,4.9587
2010-07-23,93.3884,4.1322
2010-07-26,92.562,3.3058
2010-07-27,91.7355,2.4793
2010-07-28,90.9091,1.6529
2010-07-29,90.0826,0.8264
2010-07-30,89.2562,0.0
2010-08-02,88.4298,61.157
2010-08-03,87.6033,60.3306
2010-08-04,86.7769,59.5041
2010-08-05,85.9504,58.6777
2010-08-06,85.124,57.8512
2010-08-09,84.2975,57.0248
2010-08-10,83.4711,56.1983
2010-08-11,82.6446,55.3719
2010-08-12,81.8182,54.5455
2010-08-13,80.9917,53.719
2010-08-16,80.1653,52.8926
2010-08-17,79.3388,52.0661
2010-08-18,78.5124,51.2397
2010-08-19,77.686,50.4132
2010-08-20,76.8595,49.5868
2010-08-23,76.0331,48.7603
2010-08-24,75.2066,47.9339
2010-08-25,74.3802,47.1074
2010-08-26,73.5537,46.281
2010-08-27,72.7273,45.4545
2010-08-30,71.9008,44.6281
2010-08-31,71.0744,43.8017
2010-09-01,70.2479,42.9752
2010-09-02,69.4215,42.1488
2010-09-03,68.595,41.3223
2010-09-07,67.7686,40.4959
2010-09-08,66.9421,39.6694
2010-09-09,100.0,38.843
2010-09-10,99.1736,38.0165
2010-09-13,100.0,37.1901
2010-09-14,100.0,36.3636
2010-09-15,100.0,35.5372
2010-09-16,100.0,34.7107
2010-09-17,100.0,33.8843
2010-09-20,100.0,33.0579
2010-09-21,100.0,32.2314
2010-09-22,99.1736,31.405
2010-09-23,98.3471,30.5785
2010-09-24,97.5207,29.7521
2010-09-27,96.6942,28.9256
2010-09-28,95.8678,28.0992
2010-09-29,95.0413,27.2727
2010-09-30,94.2149,26.4463
2010-10-01,93.3884,25.6198
2010-10-04,92.562,24.7934
2010-10-05,100.0,23.9669
2010-10-06,99.1736,23.1405
2010-10-07,98.3471,22.314
2010-10-08,97.5207,21.4876
2010-10-11,96.6942,20.6612
2010-10-12,100.0,19.8347
2010-10-13,99.1736,19.0083
2010-10-14,98.3471,18.1818
2010-10-15,100.0,17.3554
2010-10-18,100.0,16.5289
2010-10-19,100.0,15.7025
2010-10-20,100.0,14.876
2010-10-21,100.0,14.0496
2010-10-22,100.0,13.2231
2010-10-25,100.0,12.3967
2010-10-26,100.0,11.5702
2010-10-27,99.1736,10.7438
2010-10-28,98.3471,9.9174
2010-10-29,97.5207,9.0909
2010-11-01,96.6942,8.2645
2010-11-02,95.8678,7.438
2010-11-03,95.0413,6.6116
2010-11-04,100.0,5.7851
2010-11-05,100.0,4.9587
2010-11-08,99.1736,4.1322
2010-11-09,98.3471,3.3058
2010-11-10,97.5207,2.4793
2010-11-11,96.6942,1.6529
2010-11-12,95.8678,0.8264
2010-11-15,95.0413,0.0
2010-11-16,94.2149,6.6116
2010-11-17,93.3884,5.7851
2010-11-18,92.562,4.9587
2010-11-19,91.7355,4.1322
2010-11-22,90.9091,3.3058
2010-11-23,90.0826,2.4793
2010-11-24,89.2562,1.6529
2010-11-26,88.4298,0.8264
2010-11-29,87.6033,0.0
2010-11-30,86.7769,0.0
2010-12-01,85.9504,0.0
2010-12-02,85.124,0.0
2010-12-03,84.2975,12.3967
2010-12-06,83.4711,11.5702
2010-12-07,82.6446,10.7438
2010-12-08,81.8182,9.9174
2010-12-09,80.9917,9.0909
2010-12-10,80.1653,8.2645
2010-12-13,79.3388,7.438
2010-12-14,78.5124,6.6116
2010-12-15,77.686,5.7851
2010-12-16,76.8595,4.9587
2010-12-17,76.0331,4.1322
2010-12-20,75.2066,3.3058
2010-12-21,74.3802,2.4793
2010-12-22,73.5537,1.6529
2010-12-23,72.7273,0.8264
2010-12-27,71.9008,0.0
2010-12-28,71.0744,0.0
2010-12-29,100.0,0.0
2010-12-30,100.0,19.8347
2010-12-31,99.1736,19.0083
2011-01-03,100.0,18.1818
2011-01-04,99.1736,17.3554
2011-01-05,98.3471,16.5289
2011-01-06,97.5207,15.7025
2011-01-07,96.6942,14.876
2011-01-10,95.8678,14.0496
2011-01-11,95.0413,13.2231
2011-01-12,94.2149,12.3967
2011-01-13,93.3884,11.5702
2011-01-14,92.562,10.7438
2011-01-18,91.7355,9.9174
2011-01-19,90.9091,9.0909
2011-01-20,90.0826,8.2645
2011-01-21,89.2562,7.438
2011-01-24,88.4298,6.6116
2011-01-25,87.6033,5.7851
2011-01-26,86.7769,4.9587
2011-01-27,100.0,4.1322
2011-01-28,99.1736,3.3058
2011-01-31,98.3471,2.4793
2011-02-01,97.5207,1.6529
2011-02-02,96.6942,0.8264
2011-02-03,100.0,0.0
2011-02-04,100.0,6.6116
2011-02-07,99.1736,5.7851
2011-02-08,100.0,4.9587
2011-02-09,100.0,4.1322
2011-02-10,99.1736,3.3058
2011-02-11,98.3471,2.4793
2011-02-14,97.5207,1.6529
2011-02-15,96.6942,0.8264
2011-02-16,95.8678,0.0
2011-02-17,95.0413,2.4793
2011-02-18,100.0,1.6529
2011-02-22,99.1736,0.8264
2011-02-23,98.3471,0.0
2011-02-24,97.5207,0.0
2011-02-25,96.6942,1.6529
2011-02-28,95.8678,0.8264
2011-03-01,95.0413,0.0
2011-03-02,94.2149,0.0
2011-03-03,93.3884,0.8264
2011-03-04,92.562,0.0
2011-03-07,91.7355,0.0
2011-03-08,90.9091,0.0
2011-03-09,90.0826,0.0
2011-03-10,89.2562,4.1322
2011-03-11,88.4298,3.3058
2011-03-14,87.6033,2.4793
2011-03-15,86.7769,1.6529
2011-03-16,85.9504,0.8264
2011-03-17,85.124,0.0
2011-03-18,84.2975,10.7438
2011-03-21,83.4711,9.9174
2011-03-22,82.6446,9.0909
2011-03-23,81.8182,8.2645
2011-03-24,80.9917,7.438
2011-03-25,80.1653,6.6116
2011-03-28,79.3388,5.7851
2011-03-29,78.5124,4.9587
2011-03-30,77.686,4.1322
2011-03-31,76.8595,3.3058
2011-04-01,100.0,2.4793
2011-04-04,100.0,1.6529
2011-04-05,99.1736,0.8264
2011-04-06,98.3471,0.0
2011-04-07,97.5207,0.0
2011-04-08,96.6942,24.7934
2011-04-11,95.8678,23.9669
2011-04-12,95.0413,23.1405
2011-04-13,94.2149,22.314
2011-04-14,93.3884,21.4876
2011-04-15,92.562,20.6612
2011-04-18,91.7355,19.8347
2011-04-19,90.9091,19.0083
2011-04-20,90.0826,18.1818
2011-04-21,89.2562,17.3554
2011-04-25,88.4298,16.5289
2011-04-26,87.6033,15.7025
2011-04-27,86.7769,14.876
2011-04-28,100.0,14.0496
2011-04-29,100.0,13.2231
2011-05-02,99.1736,12.3967
2011-05-03,98.3471,11.5702
2011-05-04,97.5207,10.7438
2011-05-05,100.0,9.9174
2011-05-06,99.1736,9.0909
2011-05-09,98.3471,8.2645
2011-05-10,100.0,7.438
2011-05-11,100.0,6.6116
2011-05-12,99.1736,5.7851
2011-05-13,100.0,4.9587
2011-05-16,99.1736,4.1322
2011-05-17,98.3471,3.3058
2011-05-18,100.0,2.4793
2011-05-19,100.0,1.6529
2011-05-20,99.1736,0.8264
2011-05-23,98.3471,0.0
2011-05-24,97.5207,0.0
2011-05-25,96.6942,0.0
2011-05-26,95.8678,1.6529
2011-05-27,95.0413,0.8264
2011-05-31,94.2149,0.0
2011-06-01,93.3884,0.8264
2011-06-02,92.562,0.0
2011-06-03,91.7355,0.0
2011-06-06,90.9091,51.2397
2011-06-07,90.0826,50.4132
2011-06-08,89.2562,49.5868
2011-06-09,88.4298,48.7603
2011-06-10,87.6033,47.9339
2011-06-13,86.7769,47.1074
2011-06-14,85.9504,46.281
2011-06-15,85.124,45.4545
2011-06-16,84.2975,44.6281
2011-06-17,83.4711,43.8017
2011-06-20,82.6446,42.9752
2011-06-21,81.8182,42.1488
2011-06-22,80.9917,41.3223
2011-06-23,80.1653,40.4959
2011-06-24,79.3388,39.6694
2011-06-27,78.5124,38.843
2011-06-28,77.686,38.0165
2011-06-29,76.8595,37.1901
2011-06-30,76.0331,36.3636
2011-07-01,75.2066,35.5372
2011-07-05,74.3802,34.7107
2011-07-06,73.5537,33.8843
2011-07-07,72.7273,33.0579
2011-07-08,71.9008,32.2314
2011-07-11,71.0744,31.405
2011-07-12,70.2479,30.5785
2011-07-13,69.4215,29.7521
2011-07-14,68.595,28.9256
2011-07-15,67.7686,28.0992
2011-07-18,66.9421,27.2727
2011-07-19,66.1157,26.4463
2011-07-20,65.2893,25.6198
2011-07-21,64.4628,24.7934
2011-07-22,63.6364,23.9669
2011-07-25,62.8099,23.1405
2011-07-26,61.9835,22.314
2011-07-27,61.157,21.4876
2011-07-28,60.3306,20.6612
2011-07-29,59.5041,19.8347
2011-08-01,58.6777,19.0083
2011-08-02,57.8512,18.1818
2011-08-03,57.0248,17.3554
2011-08-04,56.1983,16.5289
2011-08-05,55.3719,15.7025
2011-08-08,54.5455,100.0
2011-08-09,53.719,99.1736
2011-08-10,52.8926,98.3471
2011-08-11,52.0661,97.5207
2011-08-12,51.2397,96.6942
2011-08-15,50.4132,95.8678
2011-08-16,49.5868,95.0413
2011-08-17,48.7603,94.2149
2011-08-18,47.9339,93.3884
2011-08-19,47.1074,92.562
2011-08-22,46.281,91.7355
2011-08-23,45.4545,90.9091
2011-08-24,44.6281,90.0826
2011-08-25,43.8017,89.2562
2011-08-26,42.9752,88.4298
2011-08-29,42.1488,87.6033
2011-08-30,41.3223,86.7769
2011-08-31,40.4959,85.9504
2011-09-01,39.6694,85.124
2011-09-02,38.843,84.2975
2011-09-06,38.0165,83.4711
2011-09-07,37.1901,82.6446
2011-09-08,36.3636,81.8182
2011-09-09,35.5372,80.9917
2011-09-12,34.7107,80.1653
2011-09-13,33.8843,79.3388
2011-09-14,33.0579,78.5124
2011-09-15,32.2314,77.686
2011-09-16,31.405,76.8595
2011-09-19,30.5785,76.0331
2011-09-20,29.7521,75.2066
