date,WILLR
2010-01-04,-64.8734
2010-01-05,-46.519
2010-01-06,-38.6076
2010-01-07,-24.0506
2010-01-08,-22.7848
2010-01-11,-6.9343
2010-01-12,-8.3032
2010-01-13,-5.7692
2010-01-14,-2.1978
2010-01-15,-21.7033
2010-01-19,-25.2747
2010-01-20,-10.989
2010-01-21,-15.1134
2010-01-22,-42.8008
2010-01-25,-40.0394
2010-01-26,-49.9014
2010-01-27,-33.925
2010-01-28,-36.4892
2010-01-29,-34.714
2010-02-01,-32.7416
2010-02-02,-38.856
2010-02-03,-46.9428
2010-02-04,-62.9191
2010-02-05,-56.6075
2010-02-08,-66.075
2010-02-09,-66.075
2010-02-10,-63.7081
2010-02-11,-66.075
2010-02-12,-70.6114
2010-02-16,-58.7771
2010-02-17,-61.9522
2010-02-18,-63.0108
2010-02-19,-58.0645
2010-02-22,-49.2473
2010-02-23,-55.2688
2010-02-24,-44.3011
2010-02-25,-54.6237
2010-02-26,-47.957
2010-03-01,-52.2422
2010-03-02,-48.7239
2010-03-03,-53.4146
2010-03-04,-54.4041
2010-03-05,-42.487
2010-03-08,-47.9275
2010-03-09,-56.2176
2010-03-10,-48.7047
2010-03-11,-35.4922
2010-03-12,-30.3109
2010-03-15,-24.3523
2010-03-16,-18.6528
2010-03-17,-16.3212
2010-03-18,-22.0207
2010-03-19,-18.1347
2010-03-22,-4.9853
2010-03-23,-4.1056
2010-03-24,-7.4928
2010-03-25,-14.2473
2010-03-26,-14.2473
2010-03-29,-19.8925
2010-03-30,-22.5806
2010-03-31,-22.043
2010-04-01,-12.3656
2010-04-05,-6.1828
2010-04-06,-2.381
2010-04-07,-12.2642
2010-04-08,-3.7123
2010-04-09,-3.0162
2010-04-12,-2.0541
2010-04-13,-2.4887
2010-04-14,-1.2422
2010-04-15,-3.4694
2010-04-16,-21.2121
2010-04-19,-18.5102
2010-04-20,-4.9661
2010-04-21,-11.0609
2010-04-22,-23.9278
2010-04-23,-26.7773
2010-04-26,-38.6139
2010-04-27,-56.266
2010-04-28,-47.5703
2010-04-29,-29.156
2010-04-30,-42.4552
2010-05-03,-30.9463
2010-05-04,-49.3606
2010-05-05,-54.7684
2010-05-06,-70.5742
2010-05-07,-78.4689
2010-05-10,-45.2153
2010-05-11,-41.866
2010-05-12,-37.0813
2010-05-13,-49.0431
2010-05-14,-69.8565
2010-05-17,-67.4641
2010-05-18,-94.213
2010-05-19,-95.9641
2010-05-20,-99.8088
2010-05-21,-70.9729
2010-05-24,-77.193
2010-05-25,-72.4083
2010-05-26,-76.555
2010-05-27,-63.7959
2010-05-28,-71.2919
2010-06-01,-81.9777
2010-06-02,-70.8134
2010-06-03,-77.512
2010-06-04,-88.9952
2010-06-07,-95.2153
2010-06-08,-89.325
2010-06-09,-91.9937
2010-06-10,-74.5683
2010-06-11,-80.3459
2010-06-14,-88.0503
2010-06-15,-82.0755
2010-06-16,-83.3333
2010-06-17,-82.3322
2010-06-18,-73.1077
2010-06-21,-71.3268
2010-06-22,-73.4639
2010-06-23,-80.9439
2010-06-24,-90.2048
2010-06-25,-75.9259
2010-06-28,-80.0759
2010-06-29,-88.8889
2010-06-30,-94.246
2010-07-01,-90.8571
2010-07-02,-97.2067
2010-07-06,-94.2272
2010-07-07,-77.6536
2010-07-08,-71.3472
2010-07-09,-57.4219
2010-07-12,-53.7415
2010-07-13,-32.3308
2010-07-14,-39.599
2010-07-15,-9.1837
2010-07-16,-53.6219
2010-07-19,-55.477
2010-07-20,-49.8233
2010-07-21,-52.6502
2010-07-22,-31.8021
2010-07-23,-30.3887
2010-07-26,-15.5477
2010-07-27,-8.8339
2010-07-28,-20.8481
2010-07-29,-21.9081
2010-07-30,-23.3216
2010-08-02,-1.7668
2010-08-03,-12.0141
2010-08-04,-22.2615
2010-08-05,-31.0954
2010-08-06,-47.3498
2010-08-09,-32.5088
2010-08-10,-39.576
2010-08-11,-73.4982
2010-08-12,-74.9117
2010-08-13,-82.6855
2010-08-16,-85.8657
2010-08-17,-79.5053
2010-08-18,-76.3251
2010-08-19,-99.3007
2010-08-20,-94.0
2010-08-23,-97.6667
2010-08-24,-96.4392
2010-08-25,-91.0082
2010-08-26,-97.8202
2010-08-27,-79.0191
2010-08-30,-99.4832
2010-08-31,-91.2621
2010-09-01,-66.7476
2010-09-02,-59.2233
2010-09-03,-45.8738
2010-09-07,-56.5534
2010-09-08,-53.9216
2010-09-09,-45.8333
2010-09-10,-46.3235
2010-09-13,-28.1863
2010-09-14,-30.8824
2010-09-15,-45.3431
2010-09-16,-44.6078
2010-09-17,-41.9118
2010-09-20,-30.3922
2010-09-21,-40.4412
2010-09-22,-49.0196
2010-09-23,-66.1765
2010-09-24,-51.7157
2010-09-27,-65.1961
