date,Aroon Down,Aroon Up
2010-01-04,5.7851,55.3719
2010-01-05,4.9587,54.5455
2010-01-06,4.1322,53.719
2010-01-07,3.3058,52.8926
2010-01-08,2.4793,52.0661
2010-01-11,1.6529,51.2397
2010-01-12,0.8264,50.4132
2010-01-13,0.0,49.5868
2010-01-14,0.0,48.7603
2010-01-15,0.0,47.9339
2010-01-19,0.0,47.1074
2010-01-20,0.0,46.281
2010-01-21,0.0,45.4545
2010-01-22,0.0,44.6281
2010-01-25,0.0,43.8017
2010-01-26,52.8926,42.9752
2010-01-27,52.0661,42.1488
2010-01-28,51.2397,41.3223
2010-01-29,50.4132,40.4959
2010-02-01,49.5868,39.6694
2010-02-02,48.7603,38.843
2010-02-03,47.9339,38.0165
2010-02-04,47.1074,37.1901
2010-02-05,46.281,36.3636
2010-02-08,45.4545,35.5372
2010-02-09,44.6281,34.7107
2010-02-10,43.8017,33.8843
2010-02-11,42.9752,33.0579
2010-02-12,42.1488,32.2314
2010-02-16,41.3223,31.405
2010-02-17,40.4959,30.5785
2010-02-18,39.6694,29.7521
2010-02-19,38.843,28.9256
2010-02-22,38.0165,28.0992
2010-02-23,37.1901,27.2727
2010-02-24,36.3636,26.4463
2010-02-25,35.5372,25.6198
2010-02-26,34.7107,24.7934
2010-03-01,33.8843,23.9669
2010-03-02,33.0579,23.1405
2010-03-03,32.2314,22.314
2010-03-04,31.405,21.4876
2010-03-05,30.5785,20.6612
2010-03-08,29.7521,19.8347
2010-03-09,28.9256,19.0083
2010-03-10,28.0992,18.1818
2010-03-11,27.2727,17.3554
2010-03-12,26.4463,16.5289
2010-03-15,25.6198,15.7025
2010-03-16,24.7934,14.876
2010-03-17,23.9669,14.0496
2010-03-18,23.1405,13.2231
2010-03-19,22.314,12.3967
2010-03-22,21.4876,11.5702
2010-03-23,20.6612,10.7438
2010-03-24,19.8347,9.9174
2010-03-25,19.0083,9.0909
2010-03-26,18.1818,8.2645
2010-03-29,17.3554,7.438
2010-03-30,16.5289,6.6116
2010-03-31,15.7025,5.7851
2010-04-01,14.876,4.9587
2010-04-05,14.0496,4.1322
2010-04-06,13.2231,3.3058
2010-04-07,12.3967,2.4793
2010-04-08,11.5702,1.6529
2010-04-09,10.7438,0.8264
2010-04-12,9.9174,0.0
2010-04-13,9.0909,96.6942
