date,Aroon Up,Aroon Down
2010-01-04,0.0,55.0
2010-01-05,100.0,50.0
2010-01-06,100.0,45.0
2010-01-07,100.0,40.0
2010-01-08,95.0,35.0
2010-01-11,100.0,30.0
2010-01-12,95.0,25.0
2010-01-13,90.0,20.0
2010-01-14,85.0,15.0
2010-01-15,80.0,10.0
2010-01-19,75.0,5.0
2010-01-20,70.0,0.0
2010-01-21,65.0,100.0
2010-01-22,60.0,100.0
2010-01-25,55.0,95.0
2010-01-26,50.0,100.0
2010-01-27,45.0,100.0
2010-01-28,40.0,95.0
2010-01-29,35.0,90.0
2010-02-01,30.0,85.0
2010-02-02,25.0,80.0
2010-02-03,20.0,75.0
2010-02-04,15.0,70.0
2010-02-05,10.0,100.0
2010-02-08,5.0,95.0
2010-02-09,0.0,90.0
2010-02-10,10.0,85.0
2010-02-11,5.0,80.0
2010-02-12,0.0,75.0
2010-02-16,0.0,70.0
2010-02-17,0.0,65.0
2010-02-18,0.0,60.0
2010-02-19,0.0,55.0
2010-02-22,100.0,50.0
2010-02-23,95.0,45.0
2010-02-24,90.0,40.0
2010-02-25,85.0,35.0
2010-02-26,100.0,30.0
2010-03-01,95.0,25.0
2010-03-02,100.0,20.0
2010-03-03,95.0,15.0
2010-03-04,90.0,10.0
2010-03-05,100.0,5.0
2010-03-08,100.0,0.0
2010-03-09,95.0,0.0
2010-03-10,100.0,0.0
2010-03-11,95.0,10.0
2010-03-12,100.0,5.0
2010-03-15,95.0,0.0
2010-03-16,90.0,0.0
2010-03-17,100.0,30.0
2010-03-18,95.0,25.0
2010-03-19,90.0,20.0
2010-03-22,85.0,15.0
2010-03-23,100.0,10.0
2010-03-24,100.0,5.0
2010-03-25,100.0,0.0
2010-03-26,95.0,0.0
2010-03-29,90.0,10.0
2010-03-30,85.0,5.0
2010-03-31,80.0,0.0
2010-04-01,75.0,0.0
2010-04-05,70.0,10.0
2010-04-06,65.0,5.0
2010-04-07,60.0,0.0
2010-04-08,55.0,15.0
2010-04-09,100.0,10.0
2010-04-12,100.0,5.0
2010-04-13,95.0,0.0
2010-04-14,100.0,0.0
2010-04-15,100.0,15.0
2010-04-16,95.0,10.0
2010-04-19,90.0,5.0
2010-04-20,85.0,0.0
2010-04-21,80.0,0.0
2010-04-22,75.0,100.0
2010-04-23,70.0,95.0
2010-04-26,65.0,100.0
2010-04-27,60.0,100.0
2010-04-28,55.0,95.0
2010-04-29,50.0,90.0
2010-04-30,45.0,100.0
2010-05-03,40.0,95.0
2010-05-04,35.0,90.0
2010-05-05,30.0,100.0
2010-05-06,25.0,100.0
2010-05-07,20.0,95.0
2010-05-10,15.0,90.0
2010-05-11,10.0,85.0
2010-05-12,5.0,80.0
2010-05-13,0.0,75.0
2010-05-14,0.0,100.0
2010-05-17,10.0,100.0
2010-05-18,5.0,100.0
2010-05-19,0.0,100.0
2010-05-20,0.0,100.0
2010-05-21,0.0,100.0
2010-05-24,0.0,95.0
2010-05-25,0.0,90.0
2010-05-26,5.0,85.0
2010-05-27,0.0,80.0
2010-05-28,0.0,75.0
2010-06-01,0.0,70.0
2010-06-02,5.0,65.0
2010-06-03,0.0,60.0
2010-06-04,10.0,55.0
2010-06-07,5.0,100.0
2010-06-08,0.0,100.0
2010-06-09,0.0,95.0
2010-06-10,0.0,90.0
2010-06-11,0.0,85.0
2010-06-14,10.0,80.0
2010-06-15,5.0,75.0
2010-06-16,0.0,70.0
2010-06-17,30.0,65.0
2010-06-18,25.0,60.0
2010-06-21,20.0,55.0
2010-06-22,15.0,50.0
2010-06-23,10.0,45.0
2010-06-24,5.0,40.0
2010-06-25,0.0,35.0
2010-06-28,0.0,30.0
2010-06-29,0.0,25.0
2010-06-30,5.0,100.0
2010-07-01,0.0,100.0
2010-07-02,55.0,95.0
2010-07-06,50.0,90.0
2010-07-07,45.0,85.0
2010-07-08,40.0,80.0
2010-07-09,35.0,75.0
2010-07-12,30.0,70.0
2010-07-13,100.0,65.0
2010-07-14,95.0,60.0
2010-07-15,100.0,55.0
2010-07-16,95.0,50.0
2010-07-19,90.0,45.0
2010-07-20,85.0,40.0
2010-07-21,80.0,35.0
2010-07-22,75.0,30.0
2010-07-23,70.0,25.0
2010-07-26,65.0,20.0
2010-07-27,100.0,15.0
2010-07-28,95.0,10.0
2010-07-29,90.0,5.0
2010-07-30,85.0,0.0
2010-08-02,100.0,0.0
2010-08-03,95.0,0.0
2010-08-04,90.0,0.0
2010-08-05,85.0,0.0
2010-08-06,80.0,0.0
2010-08-09,75.0,25.0
2010-08-10,70.0,20.0
