date,Aroon Down,Aroon Up
2010-01-04,0.0,95.0
2010-01-05,1.6667,100.0
2010-01-06,0.0,98.3333
2010-01-07,21.6667,96.6667
2010-01-08,20.0,100.0
2010-01-11,18.3333,100.0
2010-01-12,16.6667,98.3333
2010-01-13,15.0,96.6667
2010-01-14,13.3333,95.0
2010-01-15,11.6667,93.3333
2010-01-19,10.0,91.6667
2010-01-20,8.3333,90.0
2010-01-21,6.6667,88.3333
2010-01-22,5.0,86.6667
2010-01-25,3.3333,85.0
2010-01-26,100.0,83.3333
2010-01-27,100.0,81.6667
2010-01-28,98.3333,80.0
2010-01-29,96.6667,78.3333
2010-02-01,100.0,76.6667
2010-02-02,98.3333,75.0
2010-02-03,96.6667,73.3333
2010-02-04,100.0,71.6667
2010-02-05,98.3333,70.0
2010-02-08,96.6667,68.3333
2010-02-09,95.0,66.6667
2010-02-10,93.3333,65.0
2010-02-11,91.6667,63.3333
2010-02-12,90.0,61.6667
2010-02-16,88.3333,60.0
2010-02-17,86.6667,58.3333
2010-02-18,85.0,56.6667
2010-02-19,83.3333,55.0
2010-02-22,81.6667,53.3333
2010-02-23,80.0,51.6667
2010-02-24,78.3333,50.0
2010-02-25,76.6667,48.3333
2010-02-26,75.0,46.6667
2010-03-01,73.3333,45.0
2010-03-02,71.6667,43.3333
2010-03-03,70.0,41.6667
2010-03-04,68.3333,40.0
2010-03-05,66.6667,38.3333
2010-03-08,65.0,36.6667
2010-03-09,63.3333,35.0
2010-03-10,61.6667,33.3333
2010-03-11,60.0,31.6667
2010-03-12,58.3333,30.0
2010-03-15,56.6667,28.3333
2010-03-16,55.0,26.6667
2010-03-17,53.3333,25.0
2010-03-18,51.6667,23.3333
2010-03-19,50.0,21.6667
2010-03-22,48.3333,20.0
2010-03-23,46.6667,18.3333
2010-03-24,45.0,16.6667
2010-03-25,43.3333,15.0
2010-03-26,41.6667,13.3333
2010-03-29,40.0,11.6667
2010-03-30,38.3333,10.0
2010-03-31,36.6667,8.3333
2010-04-01,35.0,6.6667
2010-04-05,33.3333,5.0
2010-04-06,31.6667,3.3333
2010-04-07,30.0,1.6667
2010-04-08,28.3333,0.0
2010-04-09,26.6667,0.0
2010-04-12,25.0,0.0
2010-04-13,23.3333,0.0
2010-04-14,21.6667,0.0
2010-04-15,20.0,0.0
2010-04-16,18.3333,0.0
2010-04-19,16.6667,0.0
2010-04-20,15.0,100.0
2010-04-21,13.3333,98.3333
2010-04-22,11.6667,100.0
2010-04-23,10.0,98.3333
2010-04-26,8.3333,100.0
2010-04-27,6.6667,98.3333
2010-04-28,5.0,96.6667
2010-04-29,3.3333,95.0
2010-04-30,1.6667,93.3333
2010-05-03,0.0,91.6667
2010-05-04,0.0,90.0
2010-05-05,3.3333,88.3333
2010-05-06,1.6667,86.6667
2010-05-07,0.0,85.0
2010-05-10,11.6667,83.3333
2010-05-11,10.0,81.6667
