date,ADX
2010-01-04,13.6057
2010-01-05,14.1368
2010-01-06,14.7252
2010-01-07,15.3486
2010-01-08,15.9409
2010-01-11,16.3391
2010-01-12,16.5171
2010-01-13,16.5822
2010-01-14,16.4152
2010-01-15,16.3297
2010-01-19,15.9234
2010-01-20,15.5375
2010-01-21,15.4246
2010-01-22,15.3173
2010-01-25,15.2153
2010-01-26,14.4577
2010-01-27,13.8936
2010-01-28,13.2302
2010-01-29,12.9018
2010-02-01,12.5897
2010-02-02,12.0529
2010-02-03,12.0257
2010-02-04,11.7534
2010-02-05,11.8223
2010-02-08,11.8878
2010-02-09,11.8145
2010-02-10,11.7698
2010-02-11,11.779
2010-02-12,11.9495
2010-02-16,11.5779
2010-02-17,11.051
2010-02-18,11.0427
2010-02-19,11.0347
2010-02-22,11.1544
2010-02-23,11.2681
2010-02-24,11.015
2010-02-25,10.7963
2010-02-26,10.7002
2010-03-01,10.6089
2010-03-02,10.5541
2010-03-03,10.7169
2010-03-04,11.0106
2010-03-05,11.6816
2010-03-08,12.6135
2010-03-09,12.4015
2010-03-10,11.7829
2010-03-11,11.3253
2010-03-12,10.7864
2010-03-15,10.5236
2010-03-16,10.537
2010-03-17,11.0178
2010-03-18,11.1837
2010-03-19,11.9417
2010-03-22,12.6619
2010-03-23,13.4694
2010-03-24,14.4624
2010-03-25,15.4057
2010-03-26,16.1867
2010-03-29,16.7926
2010-03-30,17.3682
2010-03-31,17.5474
2010-04-01,17.8544
2010-04-05,18.2862
2010-04-06,18.6437
2010-04-07,19.4168
2010-04-08,20.1512
2010-04-09,20.9897
2010-04-12,21.4059
2010-04-13,21.8668
2010-04-14,22.5296
2010-04-15,22.887
2010-04-16,22.4945
2010-04-19,21.7405
2010-04-20,21.1555
2010-04-21,20.6948
2010-04-22,19.8821
2010-04-23,19.6444
2010-04-26,19.4647
2010-04-27,18.7291
2010-04-28,18.7571
2010-04-29,18.3616
2010-04-30,17.9858
2010-05-03,17.6288
2010-05-04,16.8125
2010-05-05,16.2177
2010-05-06,16.8989
2010-05-07,17.546
2010-05-10,17.8714
2010-05-11,18.3507
2010-05-12,17.5456
2010-05-13,16.7281
2010-05-14,16.1581
2010-05-17,15.7674
2010-05-18,15.2726
2010-05-19,14.9456
2010-05-20,15.5313
2010-05-21,16.329
2010-05-24,16.6004
2010-05-25,17.3077
2010-05-26,17.7263
2010-05-27,17.9014
2010-05-28,18.0678
2010-06-01,18.4216
2010-06-02,18.8961
2010-06-03,18.9047
2010-06-04,19.2206
2010-06-07,19.5207
2010-06-08,19.5758
2010-06-09,19.2757
2010-06-10,18.6932
2010-06-11,17.8458
2010-06-14,17.0652
2010-06-15,16.5807
2010-06-16,16.1245
2010-06-17,15.7426
2010-06-18,15.6767
2010-06-21,15.8694
2010-06-22,16.1129
2010-06-23,15.9489
2010-06-24,15.7604
2010-06-25,15.7445
2010-06-28,15.8106
2010-06-29,15.153
2010-06-30,14.4833
2010-07-01,14.0742
2010-07-02,13.6855
2010-07-06,13.4028
2010-07-07,13.0425
2010-07-08,12.4785
2010-07-09,13.1698
2010-07-12,13.8102
2010-07-13,14.6236
2010-07-14,15.2761
2010-07-15,15.4709
2010-07-16,15.2847
2010-07-19,14.8401
2010-07-20,14.2106
2010-07-21,13.8091
2010-07-22,13.4277
2010-07-23,13.0044
2010-07-26,12.6118
2010-07-27,12.4269
2010-07-28,11.814
2010-07-29,11.3896
2010-07-30,10.9809
2010-08-02,10.7825
2010-08-03,10.594
2010-08-04,10.796
2010-08-05,10.9927
2010-08-06,10.5625
2010-08-09,10.4995
2010-08-10,10.5512
2010-08-11,10.0961
2010-08-12,9.9777
2010-08-13,9.4889
2010-08-16,9.074
2010-08-17,9.1369
2010-08-18,9.1645
2010-08-19,8.8499
2010-08-20,8.4395
2010-08-23,8.214
2010-08-24,8.0712
2010-08-25,7.7704
2010-08-26,7.412
2010-08-27,7.3525
2010-08-30,7.2959
2010-08-31,6.9658
2010-09-01,7.1599
2010-09-02,7.3801
2010-09-03,7.7946
2010-09-07,7.981
2010-09-08,8.2606
2010-09-09,8.9614
2010-09-10,9.5826
2010-09-13,10.3848
2010-09-14,11.4422
2010-09-15,12.5725
2010-09-16,13.6568
2010-09-17,14.8488
2010-09-20,16.176
2010-09-21,17.4975
2010-09-22,18.0994
2010-09-23,18.2219
2010-09-24,18.6705
2010-09-27,19.0967
2010-09-28,19.6095
2010-09-29,20.0966
2010-09-30,20.8999
2010-10-01,21.3863
2010-10-04,21.8483
2010-10-05,22.6874
2010-10-06,23.4845
2010-10-07,24.0537
2010-10-08,24.5309
2010-10-11,25.0763
2010-10-12,25.7505
2010-10-13,25.1801
2010-10-14,24.8282
2010-10-15,25.2564
2010-10-18,25.7736
2010-10-19,26.0242
2010-10-20,26.342
2010-10-21,26.6945
2010-10-22,27.0329
2010-10-25,27.3871
2010-10-26,27.8298
2010-10-27,27.8452
2010-10-28,27.4366
2010-10-29,27.0417
2010-11-01,27.1464
2010-11-02,27.2576
2010-11-03,26.9868
2010-11-04,27.3135
2010-11-05,27.6511
2010-11-08,27.5258
2010-11-09,26.9057
2010-11-10,26.3166
2010-11-11,25.7384
2010-11-12,24.9819
2010-11-15,24.4221
2010-11-16,23.2057
2010-11-17,22.0996
2010-11-18,21.5685
2010-11-19,21.1094
2010-11-22,20.6251
2010-11-23,19.603
2010-11-24,18.6319
2010-11-26,17.7095
2010-11-29,17.1372
2010-11-30,16.5935
2010-12-01,15.8702
2010-12-02,15.3022
2010-12-03,14.5376
2010-12-06,13.8659
2010-12-07,13.2985
2010-12-08,12.7067
2010-12-09,12.2233
2010-12-10,12.192
2010-12-13,12.7771
2010-12-14,13.333
2010-12-15,13.7288
2010-12-16,14.1763
2010-12-17,14.6485
2010-12-20,14.5448
2010-12-21,14.6883
2010-12-22,14.96
2010-12-23,15.2236
2010-12-27,15.3627
2010-12-28,15.5791
2010-12-29,15.8934
2010-12-30,16.2588
2010-12-31,16.606
2011-01-03,17.1125
2011-01-04,17.4334
2011-01-05,17.7164
2011-01-06,17.639
2011-01-07,16.8577
2011-01-10,16.3745
2011-01-11,15.9154
2011-01-12,15.1579
2011-01-13,14.6798
2011-01-14,14.2656
2011-01-18,13.7516
2011-01-19,13.5529
2011-01-20,13.0452
2011-01-21,13.3118
2011-01-24,13.2596
2011-01-25,13.0329
2011-01-26,13.0485
2011-01-27,13.3916
2011-01-28,12.9467
2011-01-31,12.5241
2011-02-01,12.2304
2011-02-02,12.1236
2011-02-03,12.3716
2011-02-04,12.6605
2011-02-07,12.7872
2011-02-08,13.4281
2011-02-09,14.1117
2011-02-10,14.5976
2011-02-11,14.936
2011-02-14,14.4878
2011-02-15,13.923
2011-02-16,13.5346
2011-02-17,13.4938
2011-02-18,14.4095
2011-02-22,15.2795
2011-02-23,15.7782
2011-02-24,15.0747
2011-02-25,14.4064
2011-02-28,13.7365
2011-03-01,13.2587
2011-03-02,13.3468
2011-03-03,12.9769
2011-03-04,12.6831
2011-03-07,12.4315
2011-03-08,11.9831
2011-03-09,11.6949
2011-03-10,11.8428
2011-03-11,12.5439
2011-03-14,13.1397
2011-03-15,14.0969
2011-03-16,14.7086
2011-03-17,15.1464
2011-03-18,15.1805
2011-03-21,15.095
2011-03-22,14.8167
2011-03-23,14.745
2011-03-24,14.5824
2011-03-25,14.0981
2011-03-28,13.5123
2011-03-29,13.2796
2011-03-30,13.0585
2011-03-31,13.2837
2011-04-01,13.7422
2011-04-04,14.6699
2011-04-05,15.5513
2011-04-06,16.3513
2011-04-07,16.8673
2011-04-08,17.2453
2011-04-11,17.769
2011-04-12,18.3656
2011-04-13,18.9323
2011-04-14,19.0868
2011-04-15,19.2336
2011-04-18,18.54
2011-04-19,17.7659
2011-04-20,17.0249
2011-04-21,16.6201
2011-04-25,16.2459
2011-04-26,15.9861
2011-04-27,16.083
2011-04-28,16.594
2011-04-29,17.2579
2011-05-02,17.5274
2011-05-03,17.7219
2011-05-04,17.7068
2011-05-05,17.7794
2011-05-06,17.8484
2011-05-09,17.6909
2011-05-10,18.0232
2011-05-11,18.4294
2011-05-12,18.6528
2011-05-13,18.943
2011-05-16,18.9719
2011-05-17,19.1904
2011-05-18,19.7203
2011-05-19,20.4302
2011-05-20,20.8712
2011-05-23,20.7189
2011-05-24,20.3808
2011-05-25,19.8353
2011-05-26,19.2266
2011-05-27,19.1104
2011-05-31,19.2433
2011-06-01,18.8256
2011-06-02,18.2918
2011-06-03,17.9333
2011-06-06,17.3069
2011-06-07,16.7118
2011-06-08,16.239
2011-06-09,15.965
2011-06-10,15.8703
2011-06-13,15.818
2011-06-14,15.872
2011-06-15,16.5193
2011-06-16,17.1343
2011-06-17,17.534
2011-06-20,18.2406
2011-06-21,18.5294
2011-06-22,18.6823
2011-06-23,19.3219
2011-06-24,19.9295
2011-06-27,20.1136
2011-06-28,20.2884
2011-06-29,19.5379
2011-06-30,18.7583
2011-07-01,17.9556
2011-07-05,17.4593
2011-07-06,17.1057
2011-07-07,16.2514
2011-07-08,15.6882
2011-07-11,15.5035
2011-07-12,15.0364
2011-07-13,14.5363
2011-07-14,14.165
2011-07-15,14.2185
2011-07-18,14.4866
2011-07-19,14.8139
2011-07-20,15.1248
2011-07-21,14.4032
2011-07-22,14.0085
2011-07-25,13.4234
2011-07-26,13.2181
2011-07-27,13.9246
2011-07-28,14.3343
2011-07-29,14.4279
2011-08-01,14.17
2011-08-02,13.9249
2011-08-03,13.6922
2011-08-04,13.4801
2011-08-05,13.8754
2011-08-08,15.1467
2011-08-09,15.934
2011-08-10,16.6819
2011-08-11,16.5136
2011-08-12,16.3537
2011-08-15,15.9753
2011-08-16,15.7353
2011-08-17,15.3248
2011-08-18,15.6873
2011-08-19,16.2275
2011-08-22,16.5995
2011-08-23,16.7388
2011-08-24,16.4516
2011-08-25,16.1787
2011-08-26,16.3231
2011-08-29,15.7566
2011-08-30,15.2185
2011-08-31,14.6377
2011-09-01,14.2016
2011-09-02,14.213
2011-09-06,14.7091
2011-09-07,14.3375
2011-09-08,13.9112
2011-09-09,13.928
2011-09-12,14.2389
2011-09-13,14.3978
2011-09-14,14.643
2011-09-15,14.7459
2011-09-16,14.6799
2011-09-19,14.6432
2011-09-20,14.1524
2011-09-21,14.3096
2011-09-22,14.7666
2011-09-23,15.0887
2011-09-26,15.109
2011-09-27,14.7738
2011-09-28,14.538
2011-09-29,14.1066
2011-09-30,13.6844
2011-10-03,13.6657
2011-10-04,14.1439
2011-10-05,14.1179
2011-10-06,13.9828
2011-10-07,13.7426
2011-10-10,13.3018
2011-10-11,12.7501
2011-10-12,12.1262
2011-10-13,11.7964
2011-10-14,11.2959
2011-10-17,10.9606
2011-10-18,10.7181
2011-10-19,11.0608
2011-10-20,11.6618
2011-10-21,12.6359
2011-10-24,13.7646
2011-10-25,14.3436
2011-10-26,15.2248
2011-10-27,16.2546
2011-10-28,17.233
2011-10-31,18.1625
2011-11-01,18.2499
2011-11-02,18.5337
2011-11-03,18.9081
2011-11-04,19.2637
2011-11-07,19.5659
2011-11-08,19.9666
2011-11-09,19.8593
2011-11-10,19.698
2011-11-11,19.658
2011-11-14,19.3287
2011-11-15,18.9454
2011-11-16,18.2115
2011-11-17,17.6392
2011-11-18,17.0956
2011-11-21,17.0045
2011-11-22,16.9227
2011-11-23,17.1177
2011-11-25,17.4071
