date,ADX
2010-01-04,21.9835
2010-01-05,21.9874
2010-01-06,21.9913
2010-01-07,22.06
2010-01-08,22.1382
2010-01-11,22.2037
2010-01-12,22.2854
2010-01-13,22.3659
2010-01-14,22.4673
2010-01-15,22.5716
2010-01-19,22.6835
2010-01-20,22.8025
2010-01-21,22.8601
2010-01-22,22.6783
2010-01-25,22.4562
2010-01-26,22.2377
2010-01-27,22.0229
2010-01-28,21.7494
2010-01-29,21.4858
2010-02-01,21.2266
2010-02-02,21.0187
2010-02-03,20.7977
2010-02-04,20.5354
2010-02-05,20.2252
2010-02-08,19.9202
2010-02-09,19.6203
2010-02-10,19.3371
2010-02-11,19.0844
2010-02-12,18.8392
2010-02-16,18.6599
2010-02-17,18.4836
2010-02-18,18.3049
2010-02-19,18.1192
2010-02-22,17.9401
2010-02-23,17.7006
2010-02-24,17.465
2010-02-25,17.1804
2010-02-26,16.8994
2010-03-01,16.6231
2010-03-02,16.3924
2010-03-03,16.1662
2010-03-04,15.9468
2010-03-05,15.8067
2010-03-08,15.6739
2010-03-09,15.5255
2010-03-10,15.3775
2010-03-11,15.2447
2010-03-12,15.1646
2010-03-15,15.0602
2010-03-16,14.9612
2010-03-17,14.8805
2010-03-18,14.7852
2010-03-19,14.7047
2010-03-22,14.5929
2010-03-23,14.491
2010-03-24,14.3964
2010-03-25,14.3535
2010-03-26,14.2895
2010-03-29,14.2266
2010-03-30,14.1877
2010-03-31,14.131
2010-04-01,14.0938
2010-04-05,14.1041
2010-04-06,14.1412
2010-04-07,14.1561
2010-04-08,14.1981
2010-04-09,14.2538
2010-04-12,14.3362
2010-04-13,14.4438
2010-04-14,14.6307
2010-04-15,14.817
2010-04-16,14.8551
2010-04-19,14.8925
2010-04-20,14.9556
2010-04-21,15.0225
2010-04-22,15.1259
2010-04-23,15.3258
2010-04-26,15.4585
2010-04-27,15.5037
2010-04-28,15.5419
2010-04-29,15.6464
2010-04-30,15.7073
2010-05-03,15.7672
2010-05-04,15.7807
2010-05-05,15.6965
2010-05-06,15.4632
2010-05-07,15.2337
2010-05-10,14.9844
2010-05-11,14.7787
2010-05-12,14.5764
2010-05-13,14.3534
2010-05-14,14.223
2010-05-17,14.1065
2010-05-18,14.0162
2010-05-19,13.9327
2010-05-20,13.8765
2010-05-21,13.8728
2010-05-24,13.8691
2010-05-25,13.9205
2010-05-26,13.9341
2010-05-27,13.9062
2010-05-28,13.8631
2010-06-01,13.842
2010-06-02,13.7836
2010-06-03,13.7065
2010-06-04,13.7139
2010-06-07,13.7445
2010-06-08,13.7935
2010-06-09,13.8028
2010-06-10,13.7657
2010-06-11,13.7251
2010-06-14,13.6603
2010-06-15,13.5477
2010-06-16,13.3943
2010-06-17,13.2329
2010-06-18,13.0741
2010-06-21,12.8753
2010-06-22,12.6887
2010-06-23,12.5385
2010-06-24,12.3992
2010-06-25,12.2456
2010-06-28,12.0911
2010-06-29,12.0326
2010-06-30,11.9823
2010-07-01,11.9821
2010-07-02,11.9818
2010-07-06,11.9581
2010-07-07,11.8885
2010-07-08,11.7718
2010-07-09,11.6359
2010-07-12,11.4851
2010-07-13,11.3199
2010-07-14,11.1574
2010-07-15,10.9891
2010-07-16,10.8728
2010-07-19,10.793
2010-07-20,10.6966
2010-07-21,10.5805
2010-07-22,10.4265
2010-07-23,10.293
2010-07-26,10.1914
