date,ADX
2010-01-04,6.6631
2010-01-05,6.6707
2010-01-06,6.7529
2010-01-07,6.9697
2010-01-08,7.181
2010-01-11,7.3953
2010-01-12,7.452
2010-01-13,7.5138
2010-01-14,7.6053
2010-01-15,7.5926
2010-01-19,7.4793
2010-01-20,7.4067
2010-01-21,7.3405
2010-01-22,7.3801
2010-01-25,7.4188
2010-01-26,7.4671
2010-01-27,7.4831
2010-01-28,7.4221
2010-01-29,7.3627
2010-02-01,7.3047
2010-02-02,7.1854
2010-02-03,7.0381
2010-02-04,7.0809
2010-02-05,7.2128
2010-02-08,7.3415
2010-02-09,7.5095
2010-02-10,7.6368
2010-02-11,7.7609
2010-02-12,7.9392
2010-02-16,7.9013
2010-02-17,7.7234
2010-02-18,7.5392
2010-02-19,7.3693
2010-02-22,7.2888
2010-02-23,7.1677
2010-02-24,7.0497
2010-02-25,6.9853
2010-02-26,6.9865
2010-03-01,6.9922
2010-03-02,6.9487
2010-03-03,6.8898
2010-03-04,6.7513
2010-03-05,6.68
2010-03-08,6.6504
2010-03-09,6.58
2010-03-10,6.6012
2010-03-11,6.6219
2010-03-12,6.535
2010-03-15,6.4257
2010-03-16,6.361
2010-03-17,6.3574
2010-03-18,6.3407
2010-03-19,6.2551
2010-03-22,6.1318
2010-03-23,6.0795
2010-03-24,6.1594
2010-03-25,6.3815
2010-03-26,6.5981
2010-03-29,6.8093
2010-03-30,6.9837
2010-03-31,7.1537
2010-04-01,7.3489
2010-04-05,7.5757
2010-04-06,7.8657
2010-04-07,8.2211
2010-04-08,8.4922
2010-04-09,8.7565
2010-04-12,9.0141
2010-04-13,9.2262
2010-04-14,9.5961
2010-04-15,10.0498
2010-04-16,10.0801
2010-04-19,10.0601
2010-04-20,10.0813
2010-04-21,10.0113
2010-04-22,9.9001
2010-04-23,9.7918
2010-04-26,9.6171
2010-04-27,9.4626
2010-04-28,9.3119
2010-04-29,9.1062
2010-04-30,8.9456
2010-05-03,8.789
2010-05-04,8.7094
2010-05-05,8.7665
2010-05-06,9.0919
2010-05-07,9.4092
2010-05-10,9.5597
2010-05-11,9.6809
2010-05-12,9.7991
2010-05-13,9.9419
2010-05-14,10.2169
2010-05-17,10.5321
2010-05-18,10.7583
2010-05-19,10.9788
2010-05-20,11.2862
2010-05-21,11.6417
2010-05-24,11.9658
2010-05-25,12.3787
2010-05-26,12.6282
2010-05-27,12.8449
2010-05-28,13.0561
2010-06-01,13.3162
2010-06-02,13.5784
2010-06-03,13.7915
2010-06-04,14.0766
2010-06-07,14.434
2010-06-08,14.7824
2010-06-09,15.0809
2010-06-10,15.3719
2010-06-11,15.5896
2010-06-14,15.775
2010-06-15,15.9709
2010-06-16,16.122
2010-06-17,16.2387
2010-06-18,16.3524
2010-06-21,16.4037
2010-06-22,16.4942
2010-06-23,16.6386
2010-06-24,16.8416
2010-06-25,16.9403
2010-06-28,17.0366
2010-06-29,17.2806
2010-06-30,17.5461
2010-07-01,17.9426
2010-07-02,18.3292
2010-07-06,18.6372
2010-07-07,18.8048
2010-07-08,18.9043
2010-07-09,18.9443
2010-07-12,18.9474
2010-07-13,18.8146
2010-07-14,18.6852
2010-07-15,18.6355
2010-07-16,18.7953
2010-07-19,19.0598
2010-07-20,19.3176
2010-07-21,19.5336
2010-07-22,19.7441
2010-07-23,19.9614
2010-07-26,20.0494
2010-07-27,20.0093
2010-07-28,20.012
2010-07-29,20.026
2010-07-30,20.0492
2010-08-02,20.0043
2010-08-03,19.9605
2010-08-04,19.9528
2010-08-05,19.9788
2010-08-06,20.0453
2010-08-09,20.1006
2010-08-10,20.1831
2010-08-11,20.3521
2010-08-12,20.5434
2010-08-13,20.73
2010-08-16,20.9159
2010-08-17,21.0407
2010-08-18,21.1448
2010-08-19,21.2945
2010-08-20,21.4932
2010-08-23,21.6469
2010-08-24,21.8515
2010-08-25,22.0848
2010-08-26,22.2452
2010-08-27,22.4139
2010-08-30,22.6075
2010-08-31,22.8148
2010-09-01,22.764
2010-09-02,22.6366
2010-09-03,22.4304
2010-09-07,22.2607
2010-09-08,22.072
2010-09-09,21.7653
2010-09-10,21.4662
2010-09-13,21.0504
2010-09-14,20.7068
2010-09-15,20.4062
2010-09-16,20.1131
2010-09-17,19.873
2010-09-20,19.6028
2010-09-21,19.2773
2010-09-22,19.0241
2010-09-23,18.8549
2010-09-24,18.6334
2010-09-27,18.4364
2010-09-28,18.2661
2010-09-29,18.1276
2010-09-30,17.9571
2010-10-01,17.7802
2010-10-04,17.5967
2010-10-05,17.3491
2010-10-06,17.1003
2010-10-07,16.8862
2010-10-08,16.7181
2010-10-11,16.5542
2010-10-12,16.2876
2010-10-13,15.9869
2010-10-14,15.9484
2010-10-15,16.0864
2010-10-18,16.2209
2010-10-19,16.3816
2010-10-20,16.6634
2010-10-21,16.9382
2010-10-22,17.2061
2010-10-25,17.535
2010-10-26,17.8644
2010-10-27,18.1067
2010-10-28,18.3222
2010-10-29,18.5444
2010-11-01,18.7439
2010-11-02,18.9535
2010-11-03,19.1579
2010-11-04,19.0696
2010-11-05,18.8117
2010-11-08,18.5532
2010-11-09,18.3603
2010-11-10,18.1811
2010-11-11,18.0063
2010-11-12,17.9191
2010-11-15,17.834
2010-11-16,17.8514
2010-11-17,17.9014
2010-11-18,17.9501
2010-11-19,18.0257
2010-11-22,18.1864
2010-11-23,18.3823
2010-11-24,18.5732
2010-11-26,18.7594
2010-11-29,18.872
2010-11-30,18.9818
2010-12-01,19.184
2010-12-02,19.185
2010-12-03,19.1271
2010-12-06,19.0706
2010-12-07,19.0549
2010-12-08,18.9537
2010-12-09,18.6124
2010-12-10,18.222
2010-12-13,17.8303
2010-12-14,17.5112
2010-12-15,17.2169
