date,WILLR
2010-01-04,-8.3274
2010-01-05,-0.7472
2010-01-06,-12.4533
2010-01-07,-5.8221
2010-01-08,-23.9353
2010-01-11,-38.7601
2010-01-12,-58.9218
2010-01-13,-52.1833
2010-01-14,-55.0943
2010-01-15,-72.9919
2010-01-19,-64.097
2010-01-20,-70.5277
2010-01-21,-81.3467
2010-01-22,-92.9434
2010-01-25,-89.6981
2010-01-26,-99.3583
2010-01-27,-89.4029
2010-01-28,-83.5302
2010-01-29,-97.0588
2010-02-01,-82.8054
2010-02-02,-70.4913
2010-02-03,-69.554
2010-02-04,-90.724
2010-02-05,-78.5618
2010-02-08,-87.9266
2010-02-09,-79.8189
2010-02-10,-74.903
2010-02-11,-73.0918
2010-02-12,-73.6093
2010-02-16,-58.646
2010-02-17,-59.2497
2010-02-18,-65.8473
2010-02-19,-30.9975
2010-02-22,-26.6282
2010-02-23,-28.3065
2010-02-24,-15.1613
2010-02-25,-33.2258
2010-02-26,-31.129
2010-03-01,-32.3633
2010-03-02,-12.8748
2010-03-03,-21.9577
2010-03-04,-1.6021
2010-03-05,-5.5212
2010-03-08,-4.0399
2010-03-09,-14.8559
2010-03-10,-1.8868
2010-03-11,-0.2675
2010-03-12,-5.4762
2010-03-15,-12.7611
2010-03-16,-1.0407
2010-03-17,-5.2632
2010-03-18,-1.8251
2010-03-19,-1.2976
2010-03-22,-8.5915
2010-03-23,-14.1482
2010-03-24,-15.9062
2010-03-25,-16.3187
2010-03-26,-25.9752
2010-03-29,-21.4482
2010-03-30,-34.186
2010-03-31,-39.2823
2010-04-01,-61.9811
2010-04-05,-49.4232
2010-04-06,-54.3336
2010-04-07,-24.0365
2010-04-08,-11.5044
2010-04-09,-16.3478
2010-04-12,-27.4783
2010-04-13,-15.2174
2010-04-14,-6.2044
2010-04-15,-10.1582
2010-04-16,-83.3117
2010-04-19,-73.5116
2010-04-20,-84.1452
2010-04-21,-87.4881
2010-04-22,-87.106
2010-04-23,-92.3591
2010-04-26,-98.5383
2010-04-27,-92.0298
2010-04-28,-81.0811
2010-04-29,-72.1732
2010-04-30,-95.5927
2010-05-03,-85.6182
2010-05-04,-85.7342
2010-05-05,-88.6569
2010-05-06,-93.1151
2010-05-07,-91.7001
2010-05-10,-89.9261
2010-05-11,-93.8543
2010-05-12,-82.8089
2010-05-13,-88.1943
2010-05-14,-84.9186
2010-05-17,-85.4152
2010-05-18,-97.1364
2010-05-19,-84.556
2010-05-20,-98.6166
2010-05-21,-80.751
2010-05-24,-96.2846
2010-05-25,-68.8641
2010-05-26,-77.2812
2010-05-27,-41.2568
2010-05-28,-44.573
2010-06-01,-57.7961
2010-06-02,-37.5441
2010-06-03,-37.3248
2010-06-04,-48.7261
2010-06-07,-71.465
2010-06-08,-74.8772
2010-06-09,-81.7544
2010-06-10,-85.5982
2010-06-11,-71.2588
2010-06-14,-85.8284
2010-06-15,-62.9143
2010-06-16,-61.8547
2010-06-17,-60.1328
2010-06-18,-54.4374
2010-06-21,-57.3514
2010-06-22,-76.8879
2010-06-23,-75.0336
2010-06-24,-75.6296
2010-06-25,-44.6361
2010-06-28,-64.5037
2010-06-29,-83.1166
2010-06-30,-98.3284
2010-07-01,-89.9817
2010-07-02,-88.5258
2010-07-06,-75.7895
2010-07-07,-44.4737
2010-07-08,-47.7193
2010-07-09,-24.9123
2010-07-12,-32.0175
2010-07-13,-8.1197
2010-07-14,-18.2906
2010-07-15,-6.1493
2010-07-16,-25.9111
2010-07-19,-28.0889
2010-07-20,-13.7333
2010-07-21,-22.2667
2010-07-22,-24.2222
2010-07-23,-20.5333
2010-07-26,-16.8889
2010-07-27,-21.2
2010-07-28,-21.3333
2010-07-29,-2.4101
2010-07-30,-10.9191
2010-08-02,-3.9876
2010-08-03,-3.5176
2010-08-04,-3.5458
2010-08-05,-5.8694
2010-08-06,-9.7549
2010-08-09,-9.4412
2010-08-10,-17.0962
2010-08-11,-41.1734
2010-08-12,-49.8726
2010-08-13,-58.4076
2010-08-16,-60.4459
2010-08-17,-66.1574
2010-08-18,-61.4973
2010-08-19,-80.4416
2010-08-20,-74.8339
2010-08-23,-95.8067
2010-08-24,-99.032
2010-08-25,-86.6897
2010-08-26,-99.0378
2010-08-27,-92.1053
2010-08-30,-99.9515
2010-08-31,-94.6878
2010-09-01,-80.6657
2010-09-02,-80.4508
2010-09-03,-43.6551
2010-09-07,-50.3688
2010-09-08,-27.5139
2010-09-09,-10.3425
2010-09-10,-2.4064
2010-09-13,-1.7451
2010-09-14,-11.4754
2010-09-15,-11.3168
2010-09-16,-13.0619
2010-09-17,-19.6721
2010-09-20,-14.807
2010-09-21,-17.4511
2010-09-22,-35.0608
2010-09-23,-51.7715
2010-09-24,-39.2385
2010-09-27,-46.0074
2010-09-28,-51.2427
2010-09-29,-60.8284
2010-09-30,-62.2769
2010-10-01,-52.356
2010-10-04,-66.8586
2010-10-05,-42.1875
2010-10-06,-31.7434
2010-10-07,-29.523
2010-10-08,-16.7763
2010-10-11,-19.7007
2010-10-12,-1.859
2010-10-13,-13.8516
2010-10-14,-36.0424
2010-10-15,-42.4028
