date,WILLR
2010-01-04,-4.7414
2010-01-05,-6.1303
2010-01-06,-5.9441
2010-01-07,-8.4833
2010-01-08,-11.3111
2010-01-11,-16.6667
2010-01-12,-42.9293
2010-01-13,-23.7374
2010-01-14,-13.369
2010-01-15,-42.8977
2010-01-19,-79.2531
2010-01-20,-72.1774
2010-01-21,-95.4825
2010-01-22,-94.6625
2010-01-25,-93.8776
2010-01-26,-97.5422
2010-01-27,-81.25
2010-01-28,-79.0179
2010-01-29,-86.3208
2010-02-01,-72.5352
2010-02-02,-55.7932
2010-02-03,-56.2992
2010-02-04,-91.04
2010-02-05,-68.7117
2010-02-08,-83.4356
2010-02-09,-66.5031
2010-02-10,-54.7239
2010-02-11,-51.0429
2010-02-12,-52.7607
2010-02-16,-25.2761
2010-02-17,-26.0123
2010-02-18,-2.8694
2010-02-19,-18.2313
2010-02-22,-11.3065
2010-02-23,-41.0393
2010-02-24,-15.3061
2010-02-25,-22.449
2010-02-26,-8.4918
2010-03-01,-13.3615
2010-03-02,-28.8889
2010-03-03,-32.2222
2010-03-04,-17.7778
2010-03-05,-1.8927
2010-03-08,-13.2132
2010-03-09,-18.3183
2010-03-10,-14.7757
2010-03-11,-10.7266
2010-03-12,-17.7273
2010-03-15,-21.3636
2010-03-16,-13.6364
2010-03-17,-13.0612
2010-03-18,-22.8155
2010-03-19,-32.0388
2010-03-22,-17.9612
2010-03-23,-7.4766
2010-03-24,-1.2658
2010-03-25,-32.1739
2010-03-26,-29.8551
2010-03-29,-35.4167
2010-03-30,-48.8372
2010-03-31,-44.8505
2010-04-01,-28.9037
2010-04-05,-23.588
2010-04-06,-9.2511
2010-04-07,-39.4595
2010-04-08,-16.1111
2010-04-09,-12.1827
2010-04-12,-14.8649
2010-04-13,-27.027
2010-04-14,-5.4348
2010-04-15,-11.437
2010-04-16,-77.7126
2010-04-19,-77.8393
2010-04-20,-64.2659
2010-04-21,-78.9474
2010-04-22,-82.9736
2010-04-23,-78.1775
2010-04-26,-96.4206
2010-04-27,-98.1356
2010-04-28,-80.339
2010-04-29,-68.8073
2010-04-30,-91.5865
2010-05-03,-68.75
2010-05-04,-94.2308
2010-05-05,-71.1635
2010-05-06,-73.7024
2010-05-07,-73.3696
2010-05-10,-47.6378
2010-05-11,-55.1587
2010-05-12,-52.381
2010-05-13,-68.0672
2010-05-14,-84.9558
2010-05-17,-76.7391
2010-05-18,-90.249
2010-05-19,-82.0084
2010-05-20,-91.3189
2010-05-21,-51.7516
2010-05-24,-71.0669
2010-05-25,-59.7484
2010-05-26,-61.5721
2010-05-27,-5.5556
2010-05-28,-28.8889
2010-06-01,-57.7778
2010-06-02,-27.0893
2010-06-03,-40.0576
2010-06-04,-82.7089
2010-06-07,-98.4334
2010-06-08,-68.7817
2010-06-09,-85.533
2010-06-10,-55.8376
2010-06-11,-59.4737
2010-06-14,-77.1261
