date,WILLR
2010-01-04,-25.4545
2010-01-05,-4.2017
2010-01-06,-39.3939
2010-01-07,-13.1313
2010-01-08,-22.3881
2010-01-11,-50.6849
2010-01-12,-100.0
2010-01-13,-98.8636
2010-01-14,-89.2157
2010-01-15,-89.7674
2010-01-19,-5.8824
2010-01-20,-9.9437
2010-01-21,-99.9356
2010-01-22,-99.9784
2010-01-25,-99.9819
2010-01-26,-99.9962
2010-01-27,-37.2302
2010-01-28,-3.9216
2010-01-29,-13.7097
2010-02-01,-25.5676
2010-02-02,-30.7787
2010-02-03,-58.6151
2010-02-04,-90.5882
2010-02-05,-69.3271
2010-02-08,-42.5439
2010-02-09,-25.1282
2010-02-10,-9.6463
2010-02-11,-2.1195
2010-02-12,-19.4726
2010-02-16,-45.7071
2010-02-17,-43.3962
2010-02-18,-32.8841
2010-02-19,-12.7615
2010-02-22,-11.3978
2010-02-23,-20.2151
2010-02-24,-9.6927
2010-02-25,-19.2201
2010-02-26,-2.6882
2010-03-01,-0.9063
2010-03-02,-47.8049
2010-03-03,-4.4248
2010-03-04,-15.3664
2010-03-05,-0.939
2010-03-08,-27.6596
2010-03-09,-39.0071
2010-03-10,-78.125
2010-03-11,-56.0185
2010-03-12,-61.5741
2010-03-15,-47.2222
2010-03-16,-38.1944
2010-03-17,-24.3056
2010-03-18,-43.1034
2010-03-19,-74.1935
2010-03-22,-34.2697
2010-03-23,-36.5169
2010-03-24,-77.7778
2010-03-25,-64.6465
2010-03-26,-76.6667
2010-03-29,-46.6667
2010-03-30,-51.1278
2010-03-31,-68.7075
2010-04-01,-37.3134
2010-04-05,-69.5652
2010-04-06,-72.7273
2010-04-07,-81.9672
2010-04-08,-79.9296
2010-04-09,-51.4085
2010-04-12,-30.8081
2010-04-13,-32.3232
2010-04-14,-10.101
2010-04-15,-64.557
2010-04-16,-42.5494
2010-04-19,-28.3906
2010-04-20,-18.8065
2010-04-21,-36.553
2010-04-22,-32.9087
2010-04-23,-43.8596
2010-04-26,-33.6842
2010-04-27,-96.6942
2010-04-28,-80.6452
2010-04-29,-50.9677
2010-04-30,-86.129
2010-05-03,-10.9524
2010-05-04,-86.2661
2010-05-05,-61.7363
2010-05-06,-56.6011
2010-05-07,-59.1292
2010-05-10,-1.0294
2010-05-11,-16.3014
2010-05-12,-10.9589
2010-05-13,-25.2059
2010-05-14,-73.639
2010-05-17,-65.873
2010-05-18,-87.2521
2010-05-19,-59.1146
2010-05-20,-99.4129
2010-05-21,-59.1033
2010-05-24,-89.4022
2010-05-25,-71.2276
2010-05-26,-69.9837
2010-05-27,-1.417
2010-05-28,-58.0972
2010-06-01,-63.9676
2010-06-02,-33.7176
2010-06-03,-31.1239
2010-06-04,-86.1486
2010-06-07,-90.9408
2010-06-08,-6.7692
2010-06-09,-44.4444
2010-06-10,-2.1786
2010-06-11,-6.25
2010-06-14,-13.7987
2010-06-15,-1.1745
2010-06-16,-0.5725
2010-06-17,-1.157
2010-06-18,-0.9276
2010-06-21,-11.3274
2010-06-22,-23.2323
2010-06-23,-45.3287
2010-06-24,-60.2273
2010-06-25,-0.0
2010-06-28,-21.5159
2010-06-29,-45.7213
2010-06-30,-56.6667
2010-07-01,-77.8338
2010-07-02,-88.0
2010-07-06,-81.0526
2010-07-07,-20.9246
2010-07-08,-17.4699
2010-07-09,-7.2289
2010-07-12,-15.9021
2010-07-13,-12.0521
2010-07-14,-56.051
2010-07-15,-29.5455
2010-07-16,-96.904
2010-07-19,-77.0449
2010-07-20,-47.4255
2010-07-21,-88.8889
2010-07-22,-33.5404
2010-07-23,-8.0882
2010-07-26,-22.0497
2010-07-27,-28.5714
2010-07-28,-73.8532
2010-07-29,-63.7615
2010-07-30,-60.0917
2010-08-02,-2.1978
2010-08-03,-8.8339
2010-08-04,-2.5
2010-08-05,-1.1173
2010-08-06,-17.316
2010-08-09,-9.5694
2010-08-10,-55.9809
2010-08-11,-97.4212
2010-08-12,-91.0798
2010-08-13,-96.7136
2010-08-16,-81.8182
2010-08-17,-49.6622
2010-08-18,-20.0581
2010-08-19,-56.3953
2010-08-20,-50.8721
2010-08-23,-85.5513
2010-08-24,-91.7722
2010-08-25,-61.0561
2010-08-26,-70.3557
2010-08-27,-0.0
2010-08-30,-32.5444
2010-08-31,-7.3314
2010-09-01,-1.4056
2010-09-02,-3.6247
2010-09-03,-0.9592
2010-09-07,-20.6235
2010-09-08,-2.1739
2010-09-09,-5.4299
2010-09-10,-0.0
2010-09-13,-1.1278
2010-09-14,-21.2851
2010-09-15,-5.1813
2010-09-16,-2.6316
2010-09-17,-79.0055
2010-09-20,-35.3591
2010-09-21,-58.5635
2010-09-22,-96.648
2010-09-23,-91.7981
2010-09-24,-52.0492
2010-09-27,-61.2705
2010-09-28,-57.1721
2010-09-29,-70.082
2010-09-30,-82.3834
2010-10-01,-65.9091
2010-10-04,-72.4891
2010-10-05,-14.8472
2010-10-06,-10.0437
2010-10-07,-28.692
2010-10-08,-29.1139
2010-10-11,-42.8571
2010-10-12,-35.4839
2010-10-13,-13.3758
2010-10-14,-39.0698
2010-10-15,-50.2326
2010-10-18,-44.186
2010-10-19,-85.6557
2010-10-20,-62.7049
2010-10-21,-55.3571
2010-10-22,-33.1658
2010-10-25,-33.6683
2010-10-26,-64.7273
2010-10-27,-89.1473
2010-10-28,-99.2366
2010-10-29,-84.0909
2010-11-01,-73.1207
2010-11-02,-43.3333
2010-11-03,-8.2734
2010-11-04,-2.9748
2010-11-05,-1.8957
2010-11-08,-38.9474
2010-11-09,-82.8652
2010-11-10,-58.4375
2010-11-11,-83.4375
2010-11-12,-97.1061
2010-11-15,-94.8718
2010-11-16,-90.4
2010-11-17,-99.5192
2010-11-18,-8.8435
2010-11-19,-17.2185
2010-11-22,-68.2119
2010-11-23,-96.5174
2010-11-24,-36.3184
2010-11-26,-63.1841
2010-11-29,-60.1156
2010-11-30,-51.1364
2010-12-01,-40.0
2010-12-02,-16.129
2010-12-03,-32.9032
2010-12-06,-53.6585
2010-12-07,-96.2441
2010-12-08,-45.8333
2010-12-09,-47.619
2010-12-10,-37.5661
2010-12-13,-49.0909
2010-12-14,-46.3768
2010-12-15,-95.0
2010-12-16,-59.5238
2010-12-17,-55.3571
2010-12-20,-74.6575
2010-12-21,-6.5217
2010-12-22,-38.961
2010-12-23,-61.1111
2010-12-27,-40.2778
2010-12-28,-64.6552
2010-12-29,-73.2759
2010-12-30,-88.172
2010-12-31,-10.7843
2011-01-03,-26.2195
2011-01-04,-40.8537
2011-01-05,-0.0
2011-01-06,-34.2697
2011-01-07,-83.7838
2011-01-10,-72.2826
2011-01-11,-85.8696
2011-01-12,-13.0435
2011-01-13,-7.4286
2011-01-14,-0.7905
2011-01-18,-9.6886
2011-01-19,-49.3724
2011-01-20,-75.6906
2011-01-21,-87.766
2011-01-24,-14.1956
2011-01-25,-4.4164
2011-01-26,-12.5767
2011-01-27,-13.8037
2011-01-28,-87.6712
2011-01-31,-86.0697
2011-02-01,-7.3892
2011-02-02,-59.3361
2011-02-03,-35.6846
2011-02-04,-30.0847
2011-02-07,-0.4878
2011-02-08,-15.5738
2011-02-09,-31.1475
2011-02-10,-9.2166
2011-02-11,-2.9762
2011-02-14,-9.3023
2011-02-15,-24.186
2011-02-16,-25.7143
2011-02-17,-31.1475
2011-02-18,-45.9184
2011-02-22,-93.5484
2011-02-23,-76.6871
2011-02-24,-60.625
2011-02-25,-12.0635
2011-02-28,-6.6667
2011-03-01,-43.2432
2011-03-02,-50.7722
2011-03-03,-22.4057
2011-03-04,-70.9571
2011-03-07,-85.9532
2011-03-08,-24.4541
2011-03-09,-46.5969
2011-03-10,-100.0
2011-03-11,-47.3684
2011-03-14,-84.6442
2011-03-15,-81.3043
2011-03-16,-99.1379
2011-03-17,-60.5206
2011-03-18,-34.4388
2011-03-21,-0.6993
2011-03-22,-11.5217
2011-03-23,-19.7436
2011-03-24,-13.5135
2011-03-25,-15.3409
2011-03-28,-68.6747
2011-03-29,-42.8571
2011-03-30,-2.8409
2011-03-31,-89.5238
2011-04-01,-81.6964
2011-04-04,-83.6806
2011-04-05,-94.8087
2011-04-06,-86.8794
2011-04-07,-83.7209
2011-04-08,-88.2591
2011-04-11,-48.9796
2011-04-12,-80.2198
2011-04-13,-100.0
2011-04-14,-82.6733
2011-04-15,-75.2475
2011-04-18,-78.7755
2011-04-19,-66.5116
2011-04-20,-8.4906
2011-04-21,-1.5267
2011-04-25,-4.4118
2011-04-26,-8.75
2011-04-27,-10.0478
2011-04-28,-1.8634
2011-04-29,-23.3333
2011-05-02,-81.8182
2011-05-03,-60.8696
2011-05-04,-86.9919
2011-05-05,-96.2085
2011-05-06,-76.3333
2011-05-09,-59.0
2011-05-10,-42.3333
2011-05-11,-70.1493
2011-05-12,-46.0227
2011-05-13,-94.2105
2011-05-16,-83.4821
2011-05-17,-85.9922
2011-05-18,-58.498
2011-05-19,-71.9368
2011-05-20,-91.0714
2011-05-23,-88.5106
2011-05-24,-97.0464
2011-05-25,-66.0584
2011-05-26,-54.4304
2011-05-27,-45.6376
2011-05-31,-0.0
2011-06-01,-96.6019
2011-06-02,-92.7184
2011-06-03,-95.2703
2011-06-06,-96.8831
2011-06-07,-99.2611
2011-06-08,-98.6339
2011-06-09,-72.8625
2011-06-10,-86.0082
2011-06-13,-73.7557
2011-06-14,-33.0144
2011-06-15,-76.6537
2011-06-16,-30.7393
2011-06-17,-13.9623
2011-06-20,-11.6923
2011-06-21,-8.9385
2011-06-22,-27.0968
2011-06-23,-51.5021
2011-06-24,-51.073
2011-06-27,-50.6438
2011-06-28,-3.4826
2011-06-29,-1.1628
2011-06-30,-3.8596
2011-07-01,-3.5211
2011-07-05,-37.2881
2011-07-06,-83.0846
2011-07-07,-20.8955
2011-07-08,-64.1791
2011-07-11,-91.2458
2011-07-12,-73.6486
2011-07-13,-55.4054
2011-07-14,-44.4444
2011-07-15,-79.703
2011-07-18,-83.0357
2011-07-19,-30.3571
2011-07-20,-28.0612
2011-07-21,-9.0592
2011-07-22,-19.1638
2011-07-25,-69.5473
2011-07-26,-96.3134
2011-07-27,-98.9796
2011-07-28,-88.7755
2011-07-29,-98.1735
2011-08-01,-57.2193
2011-08-02,-100.0
2011-08-03,-59.2982
2011-08-04,-96.5164
2011-08-05,-78.7611
2011-08-08,-98.2989
2011-08-09,-15.748
2011-08-10,-84.3165
2011-08-11,-20.6373
2011-08-12,-25.5572
2011-08-15,-11.3636
2011-08-16,-25.0429
2011-08-17,-17.5197
2011-08-18,-75.4065
2011-08-19,-96.8627
2011-08-22,-98.2047
2011-08-23,-64.903
2011-08-24,-2.4768
2011-08-25,-67.5234
2011-08-26,-47.6636
2011-08-29,-4.3977
2011-08-30,-15.2941
2011-08-31,-10.4425
2011-09-01,-39.292
2011-09-02,-96.347
2011-09-06,-86.5672
2011-09-07,-47.927
2011-09-08,-67.2566
2011-09-09,-93.3535
2011-09-12,-42.0779
2011-09-13,-52.2078
2011-09-14,-32.3944
