date,WILLR
2010-01-04,-6.8966
2010-01-05,-0.8065
2010-01-06,-9.5541
2010-01-07,-11.5124
2010-01-08,-18.2844
2010-01-11,-11.5124
2010-01-12,-37.246
2010-01-13,-25.5079
2010-01-14,-16.7816
2010-01-15,-44.7942
2010-01-19,-58.2492
2010-01-20,-51.6729
2010-01-21,-86.398
2010-01-22,-92.1811
2010-01-25,-88.8889
2010-01-26,-97.2851
2010-01-27,-77.2321
2010-01-28,-69.1964
2010-01-29,-74.7475
2010-02-01,-62.6263
2010-02-02,-53.5354
2010-02-03,-57.0707
2010-02-04,-93.75
2010-02-05,-53.6913
2010-02-08,-88.5906
2010-02-09,-85.8065
2010-02-10,-72.9032
2010-02-11,-75.4839
2010-02-12,-87.0968
2010-02-16,-41.2903
2010-02-17,-13.4969
2010-02-18,-6.8571
2010-02-19,-8.9385
2010-02-22,-8.8372
2010-02-23,-21.3953
2010-02-24,-3.3019
2010-02-25,-0.8734
2010-02-26,-7.0312
2010-03-01,-6.6964
2010-03-02,-25.4658
2010-03-03,-36.0294
2010-03-04,-40.0
2010-03-05,-14.9533
2010-03-08,-15.1786
2010-03-09,-18.2692
2010-03-10,-17.1429
2010-03-11,-17.4242
2010-03-12,-37.8788
2010-03-15,-37.8788
2010-03-16,-24.2424
2010-03-17,-6.0606
2010-03-18,-30.0
2010-03-19,-65.4321
2010-03-22,-48.1481
2010-03-23,-28.9474
2010-03-24,-14.0351
2010-03-25,-34.6591
2010-03-26,-25.5682
2010-03-29,-17.7143
2010-03-30,-33.7143
2010-03-31,-28.5714
2010-04-01,-17.7143
2010-04-05,-12.5714
2010-04-06,-3.125
2010-04-07,-13.6364
2010-04-08,-17.6471
2010-04-09,-22.6891
2010-04-12,-16.8067
2010-04-13,-15.9664
2010-04-14,-1.1429
2010-04-15,-19.461
2010-04-16,-78.8526
2010-04-19,-73.9244
2010-04-20,-62.8924
2010-04-21,-79.4404
2010-04-22,-66.4026
2010-04-23,-71.9186
2010-04-26,-90.9738
2010-04-27,-97.5552
2010-04-28,-84.9238
2010-04-29,-57.0048
2010-04-30,-72.0
2010-05-03,-56.6667
2010-05-04,-90.0
2010-05-05,-62.5731
2010-05-06,-74.2574
2010-05-07,-76.8707
2010-05-10,-37.931
2010-05-11,-42.7586
2010-05-12,-45.8621
2010-05-13,-51.0714
2010-05-14,-68.3019
2010-05-17,-64.7303
2010-05-18,-80.7692
2010-05-19,-61.6114
2010-05-20,-99.095
2010-05-21,-59.0551
2010-05-24,-82.2835
2010-05-25,-72.7273
2010-05-26,-71.8487
2010-05-27,-29.2308
2010-05-28,-51.7949
2010-06-01,-67.1795
2010-06-02,-34.3373
2010-06-03,-27.8571
2010-06-04,-60.7143
2010-06-07,-95.8042
2010-06-08,-60.8392
2010-06-09,-83.2168
2010-06-10,-51.7483
2010-06-11,-41.1348
2010-06-14,-50.7692
2010-06-15,-20.8462
2010-06-16,-15.3846
2010-06-17,-19.2308
2010-06-18,-19.2308
2010-06-21,-23.6641
2010-06-22,-44.8276
2010-06-23,-67.6768
2010-06-24,-96.4286
2010-06-25,-60.7143
2010-06-28,-76.7857
2010-06-29,-92.7273
2010-06-30,-96.1111
2010-07-01,-80.0
2010-07-02,-86.9231
2010-07-06,-76.7152
2010-07-07,-45.2489
2010-07-08,-35.8491
2010-07-09,-24.0566
2010-07-12,-16.5854
2010-07-13,-2.2523
2010-07-14,-2.2523
2010-07-15,-14.8649
2010-07-16,-85.2941
2010-07-19,-87.1901
2010-07-20,-80.5785
2010-07-21,-97.5207
2010-07-22,-85.124
2010-07-23,-81.8182
2010-07-26,-64.876
2010-07-27,-63.2231
2010-07-28,-71.1297
2010-07-29,-46.7153
2010-07-30,-45.1852
2010-08-02,-15.5556
2010-08-03,-23.4848
2010-08-04,-38.9831
2010-08-05,-53.3898
2010-08-06,-73.4043
2010-08-09,-82.2222
2010-08-10,-97.6744
2010-08-11,-97.7099
2010-08-12,-97.069
2010-08-13,-85.5172
2010-08-16,-88.1944
2010-08-17,-86.1314
2010-08-18,-72.8826
2010-08-19,-99.0566
2010-08-20,-90.9091
2010-08-23,-88.785
2010-08-24,-94.6237
2010-08-25,-77.7778
2010-08-26,-95.3704
2010-08-27,-78.8991
2010-08-30,-95.935
2010-08-31,-78.7879
2010-09-01,-13.6555
2010-09-02,-12.6984
2010-09-03,-12.5828
2010-09-07,-31.7881
2010-09-08,-21.1921
2010-09-09,-21.8935
2010-09-10,-18.9349
2010-09-13,-5.8511
2010-09-14,-20.2128
2010-09-15,-23.9726
2010-09-16,-56.044
2010-09-17,-76.7442
2010-09-20,-37.2093
2010-09-21,-49.3976
2010-09-22,-88.8889
2010-09-23,-94.6809
2010-09-24,-48.9362
2010-09-27,-86.3636
2010-09-28,-82.9545
2010-09-29,-93.6842
2010-09-30,-94.4737
2010-10-01,-73.6842
2010-10-04,-89.4737
2010-10-05,-29.1667
2010-10-06,-44.2623
2010-10-07,-57.377
2010-10-08,-78.6885
2010-10-11,-83.6066
2010-10-12,-22.9508
2010-10-13,-60.6557
2010-10-14,-85.4839
2010-10-15,-87.5
2010-10-18,-68.75
2010-10-19,-95.3846
2010-10-20,-76.5182
2010-10-21,-92.3077
2010-10-22,-89.0688
2010-10-25,-96.4981
2010-10-26,-89.6552
2010-10-27,-74.5
2010-10-28,-69.697
2010-10-29,-70.493
2010-11-01,-66.9014
2010-11-02,-56.4706
2010-11-03,-42.3529
2010-11-04,-9.0909
2010-11-05,-20.8333
2010-11-08,-7.6471
2010-11-09,-31.5436
2010-11-10,-11.8056
2010-11-11,-25.6944
2010-11-12,-43.0556
2010-11-15,-44.4444
2010-11-16,-55.9441
2010-11-17,-98.2456
2010-11-18,-91.2281
2010-11-19,-89.2562
2010-11-22,-94.1176
2010-11-23,-98.0132
2010-11-24,-85.3333
2010-11-26,-95.2756
2010-11-29,-79.6748
2010-11-30,-74.7475
2010-12-01,-68.6275
2010-12-02,-16.4706
2010-12-03,-2.1978
2010-12-06,-26.3736
2010-12-07,-34.0659
2010-12-08,-6.3636
2010-12-09,-2.3256
2010-12-10,-2.6596
2010-12-13,-17.8441
2010-12-14,-25.1701
2010-12-15,-38.6022
2010-12-16,-26.1405
2010-12-17,-22.5199
2010-12-20,-18.8993
2010-12-21,-0.0
2010-12-22,-5.8333
2010-12-23,-33.3333
2010-12-27,-15.3846
2010-12-28,-12.3967
2010-12-29,-14.876
2010-12-30,-18.9189
2010-12-31,-14.4231
2011-01-03,-2.4096
2011-01-04,-0.6452
2011-01-05,-6.0976
2011-01-06,-14.4509
2011-01-07,-25.4335
