date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2014-02-25,166.11,166.3,163.16,163.48,152.1586,3682300.0,0.0,1.0
2014-02-26,163.26,163.895,160.77,162.8,152.0376,3978300.0,0.55,1.0
2014-02-27,162.66,165.79,162.34,165.38,154.447,3806600.0,0.0,1.0
2014-02-28,164.81,167.82,164.57,166.45,155.4463,4291500.0,0.0,1.0
2014-03-03,164.22,165.31,163.66,164.74,153.8493,3122900.0,0.0,1.0
2014-03-04,166.64,168.76,166.2,168.73,157.5756,3400500.0,0.0,1.0
2014-03-05,168.8,172.9,168.2501,171.9,160.536,4451200.0,0.0,1.0
2014-03-06,172.71,174.0,172.49,172.6,161.1897,3403500.0,0.0,1.0
2014-03-07,173.98,175.59,173.11,174.26,162.74,4088900.0,0.0,1.0
2014-03-10,173.6,174.4893,172.47,173.51,162.0396,2179100.0,0.0,1.0
2014-03-11,173.96,173.96,169.85,169.89,158.6589,3832300.0,0.0,1.0
2014-03-12,169.13,169.99,167.81,169.72,158.5001,2550000.0,0.0,1.0
2014-03-13,170.48,171.239,166.57,166.7,155.6798,3421400.0,0.0,1.0
2014-03-14,166.9,167.395,165.03,165.35,154.419,2762100.0,0.0,1.0
2014-03-17,166.38,168.8,166.33,166.84,155.8105,3198000.0,0.0,1.0
2014-03-18,167.27,169.0,167.01,168.09,156.9779,1941300.0,0.0,1.0
2014-03-19,168.49,170.16,166.8,168.18,157.0619,3534100.0,0.0,1.0
2014-03-20,167.88,170.45,167.27,169.22,158.0332,3950500.0,0.0,1.0
2014-03-21,169.69,170.0,166.91,166.95,155.9132,4779100.0,0.0,1.0
2014-03-24,167.13,167.98,165.1,165.72,154.7645,2723000.0,0.0,1.0
2014-03-25,166.59,167.42,162.8,163.25,152.4578,4437500.0,0.0,1.0
2014-03-26,164.74,165.0,161.72,161.73,151.0383,2590300.0,0.0,1.0
2014-03-27,161.8,163.31,160.77,162.29,151.5613,3890200.0,0.0,1.0
2014-03-28,162.21,164.19,161.29,162.3,151.5706,2630500.0,0.0,1.0
2014-03-31,163.22,164.14,162.22,163.85,153.0182,2494300.0,0.0,1.0
2014-04-01,164.76,166.29,164.22,165.92,154.9513,3325500.0,0.0,1.0
2014-04-02,165.9,167.54,165.725,167.27,156.2121,2407600.0,0.0,1.0
2014-04-03,167.31,167.67,165.0,166.09,155.1101,2337300.0,0.0,1.0
2014-04-04,167.01,167.04,162.85,163.24,152.4485,3262500.0,0.0,1.0
2014-04-07,162.95,163.2,158.435,158.56,148.0779,4650800.0,0.0,1.0
2014-04-08,158.7,158.76,155.48,156.56,146.2101,6839900.0,0.0,1.0
2014-04-09,157.11,159.0,156.42,158.16,147.7043,4010000.0,0.0,1.0
2014-04-10,158.41,158.88,155.81,155.98,145.6684,4806600.0,0.0,1.0
2014-04-11,154.45,154.49,151.65,152.72,142.6239,6460700.0,0.0,1.0
2014-04-14,154.8,155.1275,153.42,154.74,144.5104,3053700.0,0.0,1.0
2014-04-15,155.0,156.02,153.1001,154.92,144.6785,3639600.0,0.0,1.0
2014-04-16,156.34,157.29,155.12,157.22,146.8265,3194200.0,0.0,1.0
2014-04-17,161.03,161.44,157.35,157.44,147.0319,4525200.0,0.0,1.0
2014-04-21,157.5,158.27,156.23,157.8,147.3681,4551700.0,0.0,1.0
2014-04-22,157.64,160.81,157.27,160.46,149.8523,4547300.0,0.0,1.0
2014-04-23,160.26,160.94,159.28,160.45,149.8429,2040600.0,0.0,1.0
2014-04-24,161.04,162.11,160.59,160.85,150.2165,2934200.0,0.0,1.0
2014-04-25,160.48,160.77,157.91,158.24,147.779,3302100.0,0.0,1.0
2014-04-28,158.6,158.8299,154.0,156.54,146.1914,3897800.0,0.0,1.0
2014-04-29,157.03,158.38,156.64,158.24,147.779,2160500.0,0.0,1.0
2014-04-30,158.38,160.36,158.19,159.82,149.2546,2745700.0,0.0,1.0
2014-05-01,159.8,161.0,159.7,160.37,149.7682,2079500.0,0.0,1.0
2014-05-02,160.46,161.84,158.57,158.88,148.3767,2561500.0,0.0,1.0
2014-05-05,156.5,156.9,154.52,156.35,146.014,3015700.0,0.0,1.0
2014-05-06,155.85,155.85,154.18,154.54,144.3236,3073100.0,0.0,1.0
2014-05-07,155.41,156.31,153.71,155.52,145.2388,3260900.0,0.0,1.0
2014-05-08,155.76,158.22,155.2,157.4,146.9946,2719600.0,0.0,1.0
2014-05-09,157.57,157.9,155.68,157.2,146.8078,2637000.0,0.0,1.0
2014-05-12,157.91,159.95,157.91,159.55,149.0024,2256100.0,0.0,1.0
2014-05-13,159.56,160.899,159.13,160.28,149.6842,1901500.0,0.0,1.0
2014-05-14,160.2,160.89,159.28,159.45,148.909,2128700.0,0.0,1.0
2014-05-15,158.69,158.96,155.92,156.64,146.2848,2769300.0,0.0,1.0
2014-05-16,155.61,156.97,154.843,156.43,146.0887,2845600.0,0.0,1.0
2014-05-19,156.25,157.99,156.01,157.67,147.2467,1618000.0,0.0,1.0
2014-05-20,157.48,157.91,155.61,156.35,146.014,2034900.0,0.0,1.0
2014-05-21,157.16,159.75,157.13,159.35,148.8157,4226300.0,0.0,1.0
2014-05-22,158.95,160.3,158.65,159.85,149.2826,1645100.0,0.0,1.0
2014-05-23,159.91,160.48,159.5098,160.16,149.5721,1210200.0,0.0,1.0
2014-05-27,161.12,163.43,160.58,161.77,151.0757,3248800.0,0.0,1.0
2014-05-28,160.91,161.61,159.78,161.19,151.0477,1855200.0,0.55,1.0
2014-05-29,161.14,162.0,159.621,160.74,150.626,1779200.0,0.0,1.0
2014-05-30,160.42,160.64,159.16,159.81,149.7545,2206300.0,0.0,1.0
2014-06-02,159.78,160.2,157.91,160.03,149.9606,2125400.0,0.0,1.0
2014-06-03,159.85,161.93,159.28,161.8,151.6193,2408600.0,0.0,1.0
2014-06-04,161.44,162.73,160.86,162.39,152.1721,2098400.0,0.0,1.0
2014-06-05,162.72,163.43,161.56,162.58,152.3502,1859600.0,0.0,1.0
2014-06-06,162.9,166.26,162.9,166.19,155.733,3478100.0,0.0,1.0
2014-06-09,166.04,166.86,165.64,166.0,155.555,2377500.0,0.0,1.0
2014-06-10,165.86,167.26,165.48,166.36,155.8923,1684500.0,0.0,1.0
2014-06-11,165.09,166.16,164.69,165.43,155.0209,2004100.0,0.0,1.0
2014-06-12,165.76,166.65,165.02,165.96,155.5175,2309900.0,0.0,1.0
2014-06-13,166.17,167.07,165.42,165.89,155.4519,1761100.0,0.0,1.0
2014-06-16,165.52,166.53,164.45,165.85,155.4144,1756400.0,0.0,1.0
2014-06-17,165.64,168.75,165.45,168.22,157.6353,2450000.0,0.0,1.0
2014-06-18,167.89,170.1,167.29,169.86,159.1721,2873200.0,0.0,1.0
2014-06-19,170.0,170.16,168.93,169.73,159.0503,2306900.0,0.0,1.0
2014-06-20,170.32,171.08,169.4201,169.84,159.1534,4688200.0,0.0,1.0
2014-06-23,170.18,170.62,169.21,170.24,159.5282,1738500.0,0.0,1.0
2014-06-24,169.55,170.55,167.95,168.23,157.6447,1608000.0,0.0,1.0
2014-06-25,167.82,169.02,167.4,168.38,157.7852,1601200.0,0.0,1.0
2014-06-26,167.0,168.11,166.37,168.01,157.4385,2131200.0,0.0,1.0
2014-06-27,167.25,167.65,166.37,166.78,156.2859,3111200.0,0.0,1.0
2014-06-30,166.87,167.91,166.37,167.44,156.9044,1885200.0,0.0,1.0
2014-07-01,166.35,168.27,166.06,166.81,156.314,2947800.0,0.0,1.0
2014-07-02,167.0,167.813,166.57,166.89,156.389,1877600.0,0.0,1.0
2014-07-03,167.83,169.9,167.72,169.46,158.7973,1801200.0,0.0,1.0
2014-07-07,168.97,168.97,166.9,167.78,157.223,1774000.0,0.0,1.0
2014-07-08,166.74,166.78,163.73,164.91,154.5336,2422200.0,0.0,1.0
2014-07-09,165.24,165.3299,163.63,164.67,154.3087,1943800.0,0.0,1.0
2014-07-10,162.22,163.78,161.53,163.42,153.1373,2204100.0,0.0,1.0
2014-07-11,163.02,165.14,162.3837,164.8,154.4305,2293300.0,0.0,1.0
2014-07-14,167.18,167.72,166.46,167.0,156.4921,3007700.0,0.0,1.0
2014-07-15,169.7,170.1493,167.15,169.17,158.5255,4802300.0,0.0,1.0
2014-07-16,169.2,170.99,169.0,170.47,159.7437,3305200.0,0.0,1.0
2014-07-17,170.21,171.6,168.92,170.14,159.4345,3815500.0,0.0,1.0
2014-07-18,170.41,171.79,169.646,171.47,160.6808,2558600.0,0.0,1.0
2014-07-21,170.17,172.1,170.05,171.72,160.9151,2227400.0,0.0,1.0
2014-07-22,172.38,175.38,172.38,175.02,164.0074,3849500.0,0.0,1.0
2014-07-23,175.21,177.22,174.625,176.82,165.6942,3436100.0,0.0,1.0
2014-07-24,176.8,177.32,175.61,176.26,165.1694,2012800.0,0.0,1.0
2014-07-25,180.48,182.07,179.43,179.6,168.2993,2114900.0,0.0,1.0
2014-07-28,175.0,176.4599,174.67,175.95,164.8789,2303400.0,0.0,1.0
2014-07-29,176.17,177.1099,175.45,175.54,164.4947,3055600.0,0.0,1.0
